,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr,glacier_area_ha,slope_glac_to_lake,glacier_contact,glacier_touch_count,nearest_glacier_dist_m,glacier_elev_m
86,E(c),74.138,34.948,2019,20.03,4011,0,other,0,16.70848332996873,15.162783797706323,16.70848332996873,0.3091399064524808,71.08348437213043,-0.12873828741939952,0,0,15.535393860603904,4012.0
87,E(c),74.155,34.926,2019,21.64,3926,0,other,0,15.9766890940025,17.08105392787751,15.9766890940025,-0.220872966775002,2.992100894873926,-0.705098886002834,0,0,317.6859366064857,3947.0
88,E(c),74.048,34.902,2019,21.58,3896,0,other,0,13.47740562032192,12.814605269741731,13.47740562032192,0.1325600701160372,2.4801743867506705,-0.5555106299396343,0,0,682.2551713208167,3893.0
89,E(c),74.077,34.858,2019,20.51,3680,0,other,0,16.947965967721338,16.211097769604525,16.947965967721338,0.1473736396233626,67.47207701285254,0.0,1,1,0.0,3677.0
90,E(c),74.062,34.829,2019,93.9,3681,0,other,0,81.82056477803336,75.48106421026651,81.82056477803336,1.2679001135533696,237.21079241102,0.0,1,1,0.0,3679.0
91,E(c),74.477,34.876,2019,12.31,3592,0,other,0,10.314683783098788,11.420396943813348,10.314683783098788,-0.2211426321429119,239.52554596985476,0.0,1,1,0.0,4231.0
92,M(e),74.521,34.92,2019,60.6,4041,0,moraine,0,71.12793598268834,70.53891034938866,71.12793598268834,0.1178051266599368,788.3536574919714,0.0,1,2,0.0,4060.0
93,E(c),74.68,34.908,2019,23.48,3864,0,other,0,22.681558152582216,22.75521103784321,22.681558152582216,-0.0147305770521988,2164.104124172458,0.0,1,1,0.0,3871.0
94,E(c),74.523,34.849,2019,22.54,4016,0,other,0,18.42006310793941,17.465585465392348,18.42006310793941,0.1908955285094123,425.6824882986587,0.0,1,1,0.0,4351.0
95,E(c),74.676,34.84,2019,10.66,3868,0,other,0,8.549540194135053,4.127361437357422,8.549540194135053,0.8844357513555263,23.03108891727992,-0.5747476307366056,0,0,770.7730772760981,3880.0
96,E(o),74.787,34.846,2019,14.18,3883,0,other,0,41.86054273336643,1.179277504344978,41.86054273336643,8.13625304580429,7.197716240918287,-0.07178247697971618,0,0,4388.257597867661,4003.0
97,E(c),74.809,34.845,2019,50.44,3992,0,other,0,41.86054273336643,0.8844815452201507,41.86054273336643,8.195212237629256,7.197716240918287,-0.07178247697971618,0,0,4388.257597867661,4003.0
98,E(c),74.761,34.84,2019,25.43,3979,0,other,0,20.12090495741287,1.7690270343271413,20.12090495741287,3.6703755846171457,1.994918930883977,-0.3702770644739509,0,0,869.6190795869636,3984.0
99,E(c),74.819,34.548,2019,31.47,3872,0,other,0,26.408397606045085,1.553212063381568,26.408397606045085,4.971037108532704,,,False,0,,
100,E(c),74.828,34.537,2019,30.51,3922,0,other,0,26.408397606045085,1.553212063381568,26.408397606045085,4.971037108532704,,,False,0,,
101,E(o),74.921,34.493,2019,38.39,3881,0,other,0,34.04550967384007,19.16900019363823,34.04550967384007,2.9753018960403685,40.002334989846425,-0.35570617908212615,0,0,916.4867499384442,3880.0
102,E(c),74.906,34.489,2019,11.89,4097,0,other,0,34.04550967384007,19.16900019363823,34.04550967384007,2.9753018960403685,40.002334989846425,-0.35570617908212615,0,0,916.4867499384442,3880.0
103,E(o),74.913,34.47,2019,10.44,3852,0,other,0,33.74949579725379,19.16900019363823,33.74949579725379,2.916099120723113,40.002334989846425,-0.35570617908212615,0,0,916.4867499384442,3880.0
104,M(o),74.985,34.457,2019,10.33,3748,0,moraine,0,6.589909267776352,3.110004870047558,6.589909267776352,0.6959808795457587,75.9806365513078,-0.10605428553047432,0,0,1753.8188020375053,3758.0
105,E(o),74.932,34.452,2019,12.3,3889,0,other,0,150.42794574196617,145.53954304692525,150.42794574196617,0.9776805390081847,712.8994157734912,0.0,1,1,0.0,3571.0
106,E(c),74.909,34.448,2019,15.48,3979,0,other,0,129.68881257540986,126.65214656492036,129.68881257540986,0.6073332020978995,712.8994157734912,0.0,1,1,0.0,3571.0
107,E(c),74.892,34.444,2019,33.95,3846,0,other,0,60.362914442042275,58.73352292025166,60.362914442042275,0.3258783043581232,712.8994157734912,0.0,1,1,0.0,3571.0
108,E(c),74.924,34.432,2019,161.04,3571,0,other,0,150.42794574196617,145.53954304692525,150.42794574196617,0.9776805390081847,712.8994157734912,0.0,1,1,0.0,3571.0
109,E(o),74.936,34.418,2019,36.65,3503,0,other,0,150.42794574196617,145.53954304692525,150.42794574196617,0.9776805390081847,712.8994157734912,0.0,1,1,0.0,3571.0
110,E(o),74.874,34.392,2019,27.31,3556,0,other,0,21.19293173806028,6.077215700459494,21.19293173806028,3.0231432075201567,11.838717318660278,-0.4082596182102194,0,0,1420.6646313507028,3560.0
111,E(c),74.944,34.385,2019,11.22,3722,0,other,0,8.003602843698808,0.0741090395210973,8.003602843698808,1.585898760835542,558.3737516518962,-0.053263224528849705,0,0,2008.8907674383117,3721.0
112,E(o),74.876,34.38,2019,11.58,3738,0,other,0,21.19293173806028,6.077215700459494,21.19293173806028,3.0231432075201567,11.838717318660278,-0.4082596182102194,0,0,1420.6646313507028,3560.0
113,E(c),74.417,33.866,2019,13.62,3968,0,other,0,19.24271679823538,5.443536797383695,19.24271679823538,2.7598360001703375,1.9919227629497505,-0.23604426958034422,0,0,588.8725883798145,3958.0
114,E(o),74.428,33.841,2019,45.46,3954,0,other,0,39.15751322303658,5.443536797383695,39.15751322303658,6.742795285130578,1.9919227629497505,-0.4294482313098871,0,0,319.0140045102239,3960.0
115,E(o),74.435,33.829,2019,15.18,4043,0,other,0,39.15751322303658,15.442969460487202,39.15751322303658,4.742908752509876,1.9919227629497505,-0.4294482313098871,0,0,319.0140045102239,3960.0
116,E(c),74.451,33.82,2019,29.43,3997,0,other,0,25.06686470454832,15.442969460487202,25.06686470454832,1.9247790488122232,2.5417219870573287,-0.23077297197585928,0,0,948.9846151606921,4009.0
117,E(o),74.526,33.74,2019,10.16,4018,0,other,0,9.409484779623318,4.332255727267998,9.409484779623318,1.015445810471064,5.5101438127310125,-0.340588797173313,0,0,293.6091874716411,4056.0
118,E(o),74.523,33.735,2019,13.69,4064,0,other,0,9.409484779623318,4.332255727267998,9.409484779623318,1.015445810471064,5.5101438127310125,-0.340588797173313,0,0,293.6091874716411,4056.0
119,E(o),74.526,33.559,2019,22.97,3851,0,other,0,20.50377883573055,2.0208365257547416,20.50377883573055,3.6965884619951614,3.2475206191451864,-0.07255629221666175,0,0,3156.1700991580256,3853.0
120,E(o),74.543,33.55,2019,16.04,3912,0,other,0,23.87726736039523,1.346998085327498,23.87726736039523,4.506053855013546,3.2475206191451864,-0.06474055100456617,0,0,1683.6433782022057,4009.0
121,E(o),74.523,33.54,2019,10.32,3812,0,other,0,20.50377883573055,2.0208365257547416,20.50377883573055,3.6965884619951614,3.2475206191451864,-0.07255629221666175,0,0,3156.1700991580256,3853.0
122,E(o),74.565,33.54,2019,21.73,3967,0,other,0,36.60867880146652,1.2723875489434748,36.60867880146652,7.067258250504608,1.9907360799633704,-0.06233035693830343,0,0,2952.0126153317083,3934.0
123,E(o),74.555,33.536,2019,31.85,4006,0,other,0,23.87726736039523,1.2723875489434748,23.87726736039523,4.520975962290351,3.2475206191451864,-0.06474055100456617,0,0,1683.6433782022057,4009.0
124,E(o),74.574,33.53,2019,12.27,3955,0,other,0,60.641218747982954,2.695044377363659,60.641218747982954,11.58923487412386,1.9907360799633704,-0.06892650288091148,0,0,2611.4773342120225,3938.0
125,E(c),74.561,33.528,2019,11.15,4096,0,other,0,60.641218747982954,1.2723875489434748,60.641218747982954,11.873766239807896,1.9907360799633704,-0.06892650288091148,0,0,2611.4773342120225,3938.0
126,E(o),74.605,33.522,2019,12.33,3844,0,other,0,60.641218747982954,10.782017529465282,60.641218747982954,9.971840243703534,1.9907360799633704,-0.06892650288091148,0,0,2611.4773342120225,3938.0
127,E(o),74.584,33.519,2019,70.83,3934,0,other,0,60.641218747982954,6.737679643639712,60.641218747982954,10.780707820868647,1.9907360799633704,-0.06892650288091148,0,0,2611.4773342120225,3938.0
128,E(o),74.564,33.51,2019,25.15,3909,0,other,0,60.641218747982954,0.4491639580015702,60.641218747982954,12.038410957996277,1.9907360799633704,-0.06892650288091148,0,0,2611.4773342120225,3938.0
129,E(o),74.625,33.509,2019,33.7,3937,0,other,0,30.47377713149202,10.782017529465282,30.47377713149202,3.938351920405348,19.745138564609427,-0.14508833117569409,0,0,55.1388242953352,3943.0
130,E(c),74.594,33.505,2019,11.35,4089,0,other,0,60.641218747982954,6.737679643639712,60.641218747982954,10.780707820868647,1.9907360799633704,-0.06892650288091148,0,0,2611.4773342120225,3938.0
131,E(o),74.565,33.496,2019,11.18,3812,0,other,0,25.829397444789517,0.1497790989845241,25.829397444789517,5.135923669160999,1.9907360799633704,-0.0695301665930538,0,0,2646.3333688946163,3934.0
132,E(c),74.614,33.444,2019,14.88,3580,0,other,0,2.397111204465161,0.3745933521475486,2.397111204465161,0.4045035704635223,1.9907360799633704,-0.14511730051487443,0,0,3211.195345741946,3736.0
133,O,74.769,33.512,2019,128.54,3486,0,other,0,125.63443425098302,1.3479202868784272,125.63443425098302,24.857302792820917,23.719649104568276,-0.5945895796222902,0,0,719.824253011438,3505.0
134,E(o),74.85,33.503,2019,14.64,3623,0,other,0,22.693008813109635,15.429306538332009,22.693008813109635,1.4527404549555256,417.5899719691893,0.0,1,1,0.0,4089.0
135,E(o),75.194,35.264,2019,19.03,4551,0,other,0,17.230529789494643,16.130709154862554,17.230529789494643,0.2199641269264177,123.09345174894447,-0.10523862369637649,0,0,627.1461720215605,4560.0
136,E(o),75.182,35.231,2019,11.26,4547,0,other,0,8.50872357484684,13.86070080057042,8.50872357484684,-1.070395445144716,36.927625943326625,-0.5516244612637171,0,0,186.72123379742294,4557.0
137,E(o),75.228,35.119,2019,17.81,4586,0,other,0,13.515115265561748,9.769071817632208,13.515115265561748,0.7492086895859081,45.939346527770404,0.0,0,0,15.6385829727378,4596.0
138,E(c),75.198,35.049,2019,12.71,4398,0,other,0,9.55696438431465,5.146432459830265,9.55696438431465,0.882106384896877,2.2637904739749866,-0.2510749109053162,0,0,983.7701389970704,4392.0
139,E(o),75.001,35.016,2019,10.87,3931,0,other,0,8.89886474401808,10.440478338927608,8.89886474401808,-0.3083227189819052,7.903504531452754,-0.6671969561107075,0,0,604.0195422191503,3955.0
140,E(o),75.422,35.182,2019,14.33,4530,0,other,0,12.25688452420744,10.12845594036,12.25688452420744,0.4256857167694882,98.45194023233147,0.0,1,1,0.0,4529.0
141,E(o),75.261,35.143,2019,11.84,4659,0,other,0,9.98646002075774,14.901971163145893,9.98646002075774,-0.9831022284776306,29.096533778034487,0.0,0,0,12.025568134603965,4667.0
142,E(o),75.321,35.132,2019,19.58,4526,0,other,0,16.597384161497732,14.68793167382307,16.597384161497732,0.3818904975349326,19.278755621684972,0.0,0,0,13.584452999758772,4528.0
143,E(o),75.521,35.172,2019,10.3,4551,0,other,0,9.028762003152508,7.120244977421409,9.028762003152508,0.3817034051462197,11.149040281035651,0.0,1,1,0.0,4551.0
144,E(o),75.579,35.096,2019,10.98,4375,0,other,0,8.96368537735242,1.3225005244705448,8.96368537735242,1.528236970576375,31.472947682843543,-0.028705216247097556,0,0,4946.836100367574,4377.0
145,E(o),75.725,35.027,2019,12.92,4647,0,other,0,8.382991249843084,18.312357019777536,8.382991249843084,-1.9858731539868903,38.1179076416104,-0.3003350314153866,0,0,43.28499389077258,4661.0
146,O,75.236,34.991,2019,129.62,4138,0,other,0,113.07265173412247,9.490528443164838,113.07265173412247,20.71642465819153,,,False,0,,
147,E(c),75.051,34.972,2019,14.29,4265,0,other,0,11.847056886826024,5.73900026840724,11.847056886826024,1.221611323683757,7.683248171112222,-0.23760774089972167,0,0,126.2585128178168,4275.0
148,E(o),75.25,34.922,2019,14.22,4152,0,other,0,3.607812397680018,1.3253120268261802,3.607812397680018,0.4565000741707675,,,False,0,,
149,E(o),75.177,34.92,2019,14.54,4257,0,other,0,11.781016566852788,1.3253482366587903,11.781016566852788,2.0911336660387994,8.361907789499384,-0.07051273943787625,0,0,2935.6397390059274,4224.0
150,E(o),75.189,34.919,2019,14.34,4225,0,other,0,11.781016566852788,1.3253482366587903,11.781016566852788,2.0911336660387994,8.361907789499384,-0.07051273943787625,0,0,2935.6397390059274,4224.0
151,E(o),75.137,34.697,2019,64.95,4103,0,other,0,57.514170735050705,6.349357872582055,57.514170735050705,10.23296257249373,2.1107637667806776,-0.13095776316842703,0,0,2458.808032524733,4104.0
152,E(o),75.14,34.684,2019,21.41,4133,0,other,0,57.514170735050705,6.349357872582055,57.514170735050705,10.23296257249373,2.1107637667806776,-0.13095776316842703,0,0,2458.808032524733,4104.0
153,E(o),75.179,34.666,2019,74.54,4234,0,other,0,66.32425878133502,47.71207553759754,66.32425878133502,3.7224366487474954,2.1107637667806776,-0.12212146924118035,0,0,1850.6164510162228,4242.0
154,E(c),75.058,34.422,2019,40.12,3570,0,other,0,36.81531297630192,18.222476550038763,36.81531297630192,3.718567285252631,17.40514630761755,-0.6812799769108194,0,0,250.9981296902025,3582.0
155,E(c),75.103,34.397,2019,29.55,3812,0,other,0,40.461369358345095,16.745910789079907,40.461369358345095,4.743091713853038,51.110846359732825,-0.46039082267280274,0,0,951.3656190129668,3669.0
156,E(c),75.119,34.388,2019,47.25,3663,0,other,0,40.461369358345095,16.745910789079907,40.461369358345095,4.743091713853038,51.110846359732825,-0.46039082267280274,0,0,951.3656190129668,3669.0
157,E(o),75.147,34.207,2019,10.35,3699,0,other,0,7.277911217243009,3.861746370952438,7.277911217243009,0.6832329692581143,1.0618176499744643,-0.6035508569821065,0,0,1047.1362813734468,3712.0
158,E(o),75.205,34.203,2019,15.92,3682,0,other,0,11.957269048342075,20.276163141876932,11.957269048342075,-1.6637788187069713,78.71393656374151,-0.7112332454807453,0,0,735.3424538619361,3686.0
159,E(o),75.113,34.156,2019,10.27,3941,0,other,0,36.86284270490637,1.708906763463595,36.86284270490637,7.030787188288555,4.096099245197738,-0.1856914400380677,0,0,2531.08059210294,3817.0
160,E(o),75.11,34.144,2019,43.47,3810,0,other,0,36.86284270490637,1.4864188492203234,36.86284270490637,7.07528477113721,4.096099245197738,-0.1856914400380677,0,0,2531.08059210294,3817.0
161,E(c),75.148,34.14,2019,82.93,3780,0,other,0,69.93918459456083,5.202830708854974,69.93918459456083,12.94727077714117,4.037035430693703,-0.029809488709239582,0,0,4260.38840312735,3785.0
162,E(o),75.161,34.093,2019,17.8,3919,0,other,0,9.444276027481868,1.9332268895308753,9.444276027481868,1.5022098275901985,,,False,0,,
163,E(o),75.216,34.063,2019,13.36,3691,0,other,0,7.662287781818028,0.3719567128970311,7.662287781818028,1.458066213784199,,,False,0,,
164,E(c),75.382,34.825,2019,22.94,4315,0,other,0,18.723999755579285,16.070196380448518,18.723999755579285,0.5307606750261534,6.372839739524373,-0.08371951212087425,0,0,3726.7297920887822,4326.0
165,E(o),75.48,34.775,2019,10.8,4626,0,other,0,8.777524766977388,7.744868193044991,8.777524766977388,0.2065313147864794,2.591371791374223,-0.14342293771541562,0,0,453.2050523813358,4631.0
166,E(o),75.275,34.234,2019,18.23,3830,0,other,0,14.476940781233964,44.91219381193857,14.476940781233964,-6.087050606140922,3.097933263617939,-0.4633217505364546,0,0,1018.7305030542973,3846.0
167,E(c),75.321,34.193,2019,10.81,3734,0,other,0,12.853608617435498,27.041511827886435,12.853608617435498,-2.8375806420901872,2970.9057370930677,0.0,1,1,0.0,4534.0
168,E(c),75.373,34.184,2019,16.8,4276,0,other,0,18.05124640656997,17.08555108640764,18.05124640656997,0.193139064032465,44.14992279402325,0.0,1,1,0.0,4288.0
169,E(o),75.377,34.139,2019,33.45,3709,0,other,0,27.723220274166792,24.452930663747416,27.723220274166792,0.6540579220838751,77.08220365626735,-0.26926820813307023,0,0,627.6270086681809,3711.0
170,O,75.498,34.094,2019,52.27,3575,0,other,0,53.02198786719923,51.38597598140345,53.02198786719923,0.3272023771591577,9.541437456941829,-0.5306604587028009,0,0,1671.5019659996353,3594.0
171,E(o),75.475,34.067,2019,17.85,3724,0,other,0,15.472744977931796,13.389878792730908,15.472744977931796,0.4165732370401773,43.19695680941791,-0.5352085943286731,0,0,596.0292928407297,3735.0
172,E(o),75.553,34.987,2019,17.86,4269,0,other,0,14.346351251418618,10.0819264425015,14.346351251418618,0.8528849617834237,2.723337376367835,-0.31185244337147144,0,0,984.4399379430505,4270.0
173,E(o),75.545,34.965,2019,13.7,4412,0,other,0,14.346351251418618,10.0819264425015,14.346351251418618,0.8528849617834237,2.723337376367835,-0.31185244337147144,0,0,984.4399379430505,4270.0
174,E(o),75.592,34.947,2019,24.89,4558,0,other,0,20.90438226535002,15.457462038662324,20.90438226535002,1.0893840453375394,10.907515640017575,-0.2988180969515989,0,0,833.282865195182,4560.0
175,E(o),75.617,34.896,2019,11.97,4547,0,other,0,11.78444297950907,11.269508281479125,11.78444297950907,0.1029869396059894,1.9499936149874022,-0.08680031651655506,0,0,1163.5902270095603,4551.0
176,E(o),75.713,34.893,2019,19.39,4589,0,other,0,15.320228162713454,9.28281160186854,15.320228162713454,1.2074833121689827,45.744603990729985,-0.08229075855559664,0,0,1385.3317432112406,4591.0
177,E(o),75.68,34.883,2019,13.31,4627,0,other,0,13.112264720903632,15.98344158276975,13.112264720903632,-0.5742353723732233,22.440005150369362,-0.12434303652825646,0,0,265.3948377117273,4619.0
178,E(o),75.716,34.873,2019,15.83,4664,0,other,0,15.320228162713454,24.390004066661927,15.320228162713454,-1.8139551807896948,45.744603990729985,-0.08229075855559664,0,0,1385.3317432112406,4591.0
179,E(o),75.545,34.808,2019,12.86,4687,0,other,0,14.598871919241422,9.953192902932932,14.598871919241422,0.9291358032616976,10.7435880658856,-0.40776191269583456,0,0,181.47845028184247,4690.0
180,E(o),75.649,34.491,2019,15.37,4521,0,other,0,11.3980862829306,10.43591010844542,11.3980862829306,0.1924352348970362,28.09559854142472,-0.2864977152235907,0,0,45.37558001066237,4536.0
181,E(o),75.763,34.947,2019,25.14,4778,0,other,0,21.93487885506311,20.609955630545645,21.93487885506311,0.2649846449034932,23.663410187329205,-0.286065481649409,0,0,262.17773485833277,4783.0
182,E(o),75.892,34.888,2019,10.29,4882,0,other,0,16.943758809935943,12.891976983217385,16.943758809935943,0.8103563653437117,56.45516027157556,-0.01632826657185112,0,0,306.2174406571533,4693.0
183,E(o),75.871,34.878,2019,18.96,4687,0,other,0,16.943758809935943,12.891976983217385,16.943758809935943,0.8103563653437117,56.45516027157556,-0.01632826657185112,0,0,306.2174406571533,4693.0
184,E(o),75.942,34.859,2019,13.73,4796,0,other,0,12.747656742026168,10.613794054529556,12.747656742026168,0.4267725374993222,23.448524707763482,-0.22720682988964358,0,0,391.7135767583576,4799.0
185,M(e),75.844,34.04,2019,25.26,4094,0,moraine,0,39.95937413353286,40.33918877868452,39.95937413353286,-0.0759629290303323,3356.8108910973106,0.0,1,1,0.0,4084.0
186,E(o),75.378,33.953,2019,15.37,3644,0,other,0,15.567910609271706,5.959910003454841,15.567910609271706,1.921600121163373,2.6550800787800726,-0.8152345824527625,0,0,1010.7520187880958,3651.0
187,E(c),75.411,33.952,2019,26.79,4082,0,other,0,22.197698755548377,10.797837263126338,22.197698755548377,2.2799722984844077,2.83817531549741,-0.3044693587421557,0,0,1267.7794625858878,4079.0
188,E(c),75.389,33.929,2019,19.34,4048,0,other,0,15.870467538049162,5.959910003454841,15.870467538049162,1.9821115069188644,8.388287869845902,-0.8307338897946652,0,0,574.1910927913407,4052.0
189,E(o),75.47,33.754,2019,10.88,3921,0,other,0,7.466207217382508,0.0746577633538995,7.466207217382508,1.4783098908057215,,,False,0,,
190,E(c),75.537,33.619,2019,10.85,3852,0,other,0,7.403153994384265,0.2243972135097652,7.403153994384265,1.4357513561749,,,False,0,,
191,M(l),76.03,35.954,2019,10.62,4276,0,moraine,0,32.707728012684136,57.63191530674919,32.707728012684136,-4.984837458813011,97364.17037068191,0.0,1,3,0.0,4974.0
192,O,76.205,35.171,2019,30.72,3301,0,other,0,25.471531723086173,23.416204774256904,25.471531723086173,0.4110653897658537,,,False,0,,
193,E(o),76.234,35.097,2019,22.96,4512,0,other,0,28.29508651943059,64.81832435181886,28.29508651943059,-7.304647566477653,1023.5644762756308,0.0,1,1,0.0,5126.0
194,M(l),76.41,35.73,2019,13.28,4161,0,moraine,0,420.9800247922191,52.120501220375345,420.9800247922191,73.77190471436876,223466.77282466425,0.0,1,8,0.0,4717.0
195,M(l),76.375,35.72,2019,12.14,4140,0,moraine,0,201.6212031701034,93.26041045754982,201.6212031701034,21.672158542510715,160251.34764617775,0.0,1,5,0.0,5179.0
196,M(e),76.252,35.092,2019,24.01,4533,0,moraine,0,33.95537431901302,64.81832435181886,33.95537431901302,-6.172590006561168,883.1558493960019,0.0,1,2,0.0,5140.0
197,E(c),76.293,35.074,2019,12.08,4599,0,other,0,27.634889415461455,31.89591852484336,27.634889415461455,-0.852205821876381,883.1558493960019,0.0,1,2,0.0,5140.0
198,E(o),76.261,35.056,2019,16.89,4881,0,other,0,41.81969634604934,43.50794636728214,41.81969634604934,-0.3376500042465594,883.1558493960019,0.0,1,2,0.0,5179.0
199,E(o),76.32,35.011,2019,15.36,4753,0,other,0,11.694418823463243,10.6647252220901,11.694418823463243,0.2059387202746286,125.39533373280244,-0.10473198707313555,0,0,1460.8717381935887,4749.0
200,M(e),76.075,34.351,2019,10.63,4435,0,moraine,0,42.41620130392658,122.27503073852442,42.41620130392658,-15.97176588691957,1424.790238083612,0.0,1,2,0.0,4662.0
201,E(o),76.383,34.854,2019,13.61,4688,0,other,0,9.579706382523174,7.811148212268629,9.579706382523174,0.353711634050909,76.18659540059468,0.0,1,1,0.0,4823.0
202,E(o),76.368,34.854,2019,13.27,4821,0,other,0,9.579706382523174,7.811148212268629,9.579706382523174,0.353711634050909,76.18659540059468,0.0,1,1,0.0,4823.0
203,E(o),76.352,34.833,2019,10.34,4818,0,other,0,8.548077490019018,7.370285251762978,8.548077490019018,0.2355584476512079,76.18659540059468,0.0,1,1,0.0,4820.0
204,E(o),76.456,34.827,2019,19.82,4648,0,other,0,13.63695590289956,12.236396078748012,13.63695590289956,0.2801119648303093,3.3477147622272687,-0.5620591258584163,0,0,1124.4368624648964,4650.0
205,E(o),76.409,34.818,2019,10.2,4816,0,other,0,5.97148007116502,20.720865746601117,5.97148007116502,-2.9498771350872195,46.061355612750695,-0.21436626327344688,0,0,1002.9563267879737,4815.0
206,E(o),76.5,34.772,2019,10.53,4761,0,other,0,7.08133535350416,5.90111660533148,7.08133535350416,0.236043749634536,2.8670556831053755,-0.2223139434396803,0,0,1290.967159142093,4767.0
207,E(o),76.469,34.762,2019,17.67,4895,0,other,0,12.68887643196124,11.06587691254244,12.68887643196124,0.3245999038837602,2.30614889297634,-0.22577319711044797,0,0,1266.757983943015,4900.0
208,E(o),76.517,34.813,2019,20.6,4771,0,other,0,14.892704581577972,12.459731221949513,14.892704581577972,0.4865946719256921,83.39403893537602,-0.061025355439159976,0,0,1065.1310349974544,4773.0
209,E(o),76.502,34.811,2019,12.91,4762,0,other,0,14.892704581577972,12.459731221949513,14.892704581577972,0.4865946719256921,83.39403893537602,-0.061025355439159976,0,0,1065.1310349974544,4773.0
210,E(o),76.711,34.765,2019,10.06,5123,0,other,0,58.720747440429406,14.530198945872035,58.720747440429406,8.838109698911474,403.96872910717053,0.0,1,1,0.0,5371.0
211,M(e),76.718,34.051,2019,15.8,5093,0,moraine,0,18.154068719620277,17.782089057230994,18.154068719620277,0.0743959324778565,1527.860288151652,0.0,1,1,0.0,5103.0
212,M(e),76.721,34.005,2019,18.32,5050,0,moraine,0,16.97296187412781,14.5163433859472,16.97296187412781,0.4913236976361226,422.59781646720853,0.0,1,3,0.0,5048.0
213,E(o),76.758,34.671,2019,29.88,4965,0,other,0,28.064366469805204,25.92261681373158,28.064366469805204,0.4283499312147249,91.19972712529609,-0.3789666462931047,0,0,730.9350379762959,4975.0
214,M(e),76.788,34.006,2019,14.15,5126,0,moraine,0,15.553737040743483,14.813962948931929,15.553737040743483,0.1479548183623112,680.7844372480293,0.0,1,3,0.0,5646.0
215,M(e),76.23,33.945,2019,49.66,4357,0,moraine,0,48.719591041797386,37.24735202604686,48.719591041797386,2.294447803150105,6207.2153993319735,0.0,1,1,0.0,4373.0
216,M(e),76.019,33.942,2019,24.05,4197,0,moraine,0,27.19181714427516,15.425051193407992,27.19181714427516,2.3533531901734333,3143.290090620817,0.0,1,2,0.0,4196.0
217,M(e),76.121,33.868,2019,39.44,4071,0,moraine,0,41.53119289516691,29.60091551154301,41.53119289516691,2.38605547672478,7717.609133502537,0.0,1,1,0.0,4086.0
218,M(e),76.375,33.844,2019,18.49,4116,0,moraine,0,6.340981182897771,1.7900354853430676,6.340981182897771,0.9101891395109408,34484.000867346665,0.0,1,1,0.0,4314.0
219,O,76.45,33.507,2019,16.41,4219,0,other,0,11.381104219962548,5.166299690572789,11.381104219962548,1.2429609058779516,943.5058653367424,0.0,1,1,0.0,4218.0
220,M(e),76.984,33.159,2019,59.78,4479,0,moraine,0,52.47314829915941,43.45172172298609,52.47314829915941,1.804285315234664,13781.114982233205,0.0,1,1,0.0,4481.0
221,E(o),76.332,32.336,2019,25.65,3971,0,other,0,18.81664718892784,5.15933175619695,18.81664718892784,2.7314630865461784,3.513161241085428,-0.34036554966560023,0,0,755.0705418115771,3980.0
222,M(lg),77.513,35.476,2019,21.93,5342,0,moraine,0,15.722679256920216,7.239768140358481,15.722679256920216,1.6965822233123469,111320.43141874945,0.0,1,1,0.0,5343.0
223,M(l),77.7,35.032,2019,18.02,5161,0,moraine,0,80.85972115203039,14.04435169511568,80.85972115203039,13.363073891382944,10288.521266813508,0.0,1,4,0.0,6447.0
224,O,77.856,35.06,2019,32.78,4679,0,other,0,0.1470021240470724,,0.1470021240470724,,8.72642057867161,-0.2359516471798167,0,0,3996.58155080116,4841.0
225,M(e),77.616,34.905,2019,14.51,5125,0,moraine,0,16.201838970589947,11.193967792684909,16.201838970589947,1.001574235581008,2506.477323058904,0.0,1,1,0.0,5145.0
226,M(e),77.983,34.398,2019,28.02,5344,0,moraine,0,24.673978301086983,6.372231199490561,24.673978301086983,3.660349420319284,1665.7594805204626,0.0,1,1,0.0,5360.0
227,O,77.664,33.556,2019,10.15,5222,0,other,0,20.20592657689239,8.905353038769947,20.20592657689239,2.260114707624489,980.073405117905,0.0,1,1,0.0,5698.0
228,O,77.979,33.999,2019,43.72,4991,0,other,0,38.414847534933145,36.7025642856572,38.414847534933145,0.3424566498551897,6.722262004825013,-0.5231683701276695,0,0,957.6267003254426,4994.0
229,M(e),77.22,32.526,2019,77.59,4069,0,moraine,0,89.87355688327557,59.66223311186209,89.87355688327557,6.042264754282695,6736.502035839837,0.0,1,1,0.0,4069.0
230,M(e),77.547,32.499,2019,128.69,4150,0,moraine,0,142.99091094843683,88.7635249932265,142.99091094843683,10.845477191042068,34935.02775338352,0.0,1,2,0.0,4187.0
231,E(o),77.615,32.483,2019,47.3,4276,0,other,0,40.45046848613549,39.238441774591834,40.45046848613549,0.2424053423087315,32.36333984876455,-0.558654938304137,0,0,1943.9548915412456,4276.0
232,M(e),78.09,34.521,2019,10.62,5270,0,moraine,0,54.38194991460851,16.352319473957113,54.38194991460851,7.60592608813028,727.7011189409467,0.0,1,4,0.0,5636.0
233,M(e),78.101,34.52,2019,10.28,5265,0,moraine,0,54.38194991460851,9.470272526288625,54.38194991460851,8.982335477663977,727.7011189409467,0.0,1,4,0.0,5636.0
