Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,expansion_ha_peryr_5y,expansion_ha_peryr_10y
1672,E(o),93.694,29.37,2023,48.66,4725,0,other,0,35.294007314613374,0.9234417876890753,-0.3834444395847413
1673,E(o),93.721,29.331,2023,49.58,4610,0,other,0,40.004685467815605,2.3956391996305606,1.0960271875671026
1674,E(o),93.749,29.329,2023,24.59,4528,0,other,0,34.367898487765466,1.8006400102588238,0.7124120086548722
1675,E(o),93.677,29.328,2023,33.31,4628,0,other,0,18.47636301440522,2.4739589676281186,0.9473042385585908
1676,E(c),93.627,29.312,2023,16.09,4835,0,other,0,10.492355078104506,-0.2818844458866387,0.1800928566079669
1677,E(o),93.736,29.287,2023,59.16,4562,0,other,0,45.895942780775,3.1170305186232667,0.9241626064798588
1678,E(o),93.701,29.287,2023,18.25,4643,0,other,0,8.53695637965708,0.3447630380036701,0.18013480121769
1679,E(o),93.694,29.056,2023,16.82,4576,0,other,0,6.516278062140773,-1.0834784891191214,0.3140711048718348
1680,O,93.741,29.046,2023,11.84,4201,0,other,0,10.128210473511723,0.7695675516284946,0.5025396945075944
1681,O,93.735,29.037,2023,22.43,4202,0,other,0,10.128210473511723,0.7695675516284946,0.5025396945075944
1682,E(o),93.602,29.034,2023,21.73,4602,0,other,0,5.339012519275592,-0.486796247712485,0.2355601800997067
1683,O,93.567,29.025,2023,10.65,4553,0,other,0,8.560598430802898,-0.5181695074924054,-0.0471225061265709
1684,O,93.731,29.024,2023,11.04,4214,0,other,0,13.665468546182566,-0.70685090657201,0.8089328440980698
1685,E(o),93.713,29.017,2023,25.14,4411,0,other,0,13.665468546182566,-0.70685090657201,0.8089328440980698
1686,E(o),93.566,29.003,2023,14.37,4824,0,other,0,8.560598430802898,-2.701676071112965,-0.0471225061265709
1687,E(o),93.668,29.003,2023,17.11,4558,0,other,0,13.114021817468489,-1.9945798547873528,0.6282147797576354
1688,M(o),93.84,29.507,2023,24.29,4449,0,moraine,0,17.037022563223832,0.234457557232406,0.2735310150308878
1689,E(o),93.826,29.488,2023,13.43,4741,0,other,0,17.037022563223832,0.234457557232406,0.2735310150308878
1690,E(o),93.864,29.474,2023,13.98,4422,0,other,0,6.175980852808999,0.4534306937843997,0.5550592238829419
1691,E(o),93.996,29.465,2023,20.29,4471,0,other,0,15.091959740210903,0.8915618673931054,0.3911697823876391
1692,E(o),93.978,29.454,2023,16.1,4670,0,other,0,35.584951632276855,4.990160245806296,2.4404689715942345
1693,E(o),93.864,29.42,2023,11.53,4611,0,other,0,9.46570602949176,0.2033969463481842,0.305179542350523
1694,E(o),93.783,29.414,2023,11.71,4291,0,other,0,5.084504256996315,-0.2347893043686186,-0.1564467268266896
1695,E(o),93.775,29.404,2023,11.71,4666,0,other,0,5.084504256996315,-1.1108385336654891,-0.1564467268266896
1696,E(c),93.823,29.359,2023,21.53,4518,0,other,0,12.67900047617833,1.5651834071454171,0.1878385542983945
1697,E(o),93.788,29.341,2023,27.07,4497,0,other,0,5.479412308245067,-1.221554490823474,-1.2306573656939434e-05
1698,E(o),93.758,29.337,2023,14.33,4540,0,other,0,19.806932517896847,0.4070994698548461,0.5088771950147901
1699,E(o),93.806,29.311,2023,10.51,4623,0,other,0,7.360871449916131,-0.8452626624892613,0.2662728328410051
1700,E(o),93.835,29.305,2023,13.9,4614,0,other,0,8.692110545163322,0.7361167245905704,0.3680418478586674
1701,E(o),93.762,29.038,2023,21.96,4242,0,other,0,10.128210473511723,0.7695675516284946,0.4946437576857063
1702,O,93.836,29.035,2023,67.89,4116,0,other,0,51.818699849047945,9.185778934921103,0.5338880856649894
1703,E(o),93.982,29.029,2023,31.69,4072,0,other,0,26.617642792008255,0.4868111707648531,0.3140727045219041
1704,E(o),93.815,29.021,2023,12.3,4729,0,other,0,45.392295291221195,2.512675541585756,0.5585555133923407
1705,E(c),93.756,29.021,2023,15.06,4696,0,other,0,25.05237719129017,0.2512692664871601,1.9476237086092507
1706,M(o),93.224,28.871,2023,21.82,4801,0,moraine,0,461.8975060743819,61.01432650669913,34.01489908508752
1707,O,93.172,28.773,2023,11.23,4522,0,other,0,4.958852860456803,0.1731390874986978,6.661877842262243e-07
1708,O,93.073,28.767,2023,16.39,4149,0,other,0,15.66605931046453,1.7948887699228753,0.2440424129679717
1709,E(o),93.079,28.757,2023,22.39,4161,0,other,0,15.66605931046453,1.7948887699228753,0.2440424129679717
1710,E(c),93.631,28.771,2023,17.84,4688,0,other,0,15.662368675793184,-0.378004206964081,1.0939865257746315
1711,E(o),93.723,28.672,2023,12.09,4361,0,other,0,7.642748846985971,-0.5988148716074102,-0.2363719416148194
1712,E(o),94.0,28.856,2023,73.89,3868,0,other,0,33.50544859885418,4.545961014237463,2.9416108437224655
1713,E(o),93.784,28.847,2023,24.48,4057,0,other,0,16.8323555387504,0.0157321284214049,0.3067504163974023
