,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
215,M(e),76.23,33.945,2019,49.66,4357,0,moraine,0,48.719591041797386,40.59965583352486,48.719591041797386,1.623987041654506
216,M(e),76.019,33.942,2019,24.05,4197,0,moraine,0,27.19181714427516,14.604252660859569,27.19181714427516,2.517512896683118
217,M(e),76.121,33.868,2019,39.44,4071,0,moraine,0,41.53119289516691,34.522087849086475,41.53119289516691,1.401821009216087
218,M(e),76.375,33.844,2019,18.49,4116,0,moraine,0,6.340981182897771,9.248347612709374,6.340981182897771,-0.5814732859623206
219,O,76.45,33.507,2019,16.41,4219,0,other,0,11.381104219962547,12.279617632073,11.381104219962547,-0.17970268242209073
220,M(e),76.984,33.159,2019,59.78,4479,0,moraine,0,52.47314829915941,69.6146740139636,52.47314829915941,-3.4283051429608364
221,E(o),76.332,32.336,2019,25.65,3971,0,other,0,18.816647188927842,15.629906443351056,18.816647188927842,0.6373481491153573
222,M(lg),77.513,35.476,2019,21.93,5342,0,moraine,0,15.722679256920216,2.8520231891799734,15.722679256920216,2.5741312135480485
223,M(l),77.7,35.032,2019,18.02,5161,0,moraine,0,80.85972115203039,62.04101307383968,80.85972115203039,3.763741615638142
224,O,77.856,35.06,2019,32.78,4679,0,other,0,0.1470021240470724,1.396838465244631,0.1470021240470724,-0.2499672682395117
225,M(e),77.616,34.905,2019,14.51,5125,0,moraine,0,16.201838970589947,13.624256597593133,16.201838970589947,0.5155164745993627
226,M(e),77.983,34.398,2019,28.02,5344,0,moraine,0,24.673978301086983,23.488453507183788,24.673978301086983,0.23710495878063895
227,O,77.664,33.556,2019,10.15,5222,0,other,0,20.20592657689239,51.11306563556042,20.20592657689239,-6.181427811733605
228,O,77.979,33.999,2019,43.72,4991,0,other,0,38.414847534933145,36.925942314733845,38.414847534933145,0.29778104403985994
229,M(e),77.22,32.526,2019,77.59,4069,0,moraine,0,89.87355688327557,77.07702281502051,89.87355688327557,2.5593068136510113
230,M(e),77.547,32.499,2019,128.69,4150,0,moraine,0,142.99091094843683,128.297936574889,142.99091094843683,2.9385948747095654
231,E(o),77.615,32.483,2019,47.3,4276,0,other,0,40.45046848613549,40.601979686238764,40.45046848613549,-0.030302240020654382
232,M(e),78.09,34.521,2019,10.62,5270,0,moraine,0,54.38194991460851,69.84544987060164,54.38194991460851,-3.092699991198626
233,M(e),78.101,34.52,2019,10.28,5265,0,moraine,0,54.38194991460851,69.84544987060164,54.38194991460851,-3.092699991198626
234,M(o),78.136,34.457,2019,95.68,5295,0,moraine,0,90.25978323067582,91.22241710739434,90.25978323067582,-0.19252677534370263
235,M(e),78.143,34.446,2019,20.53,5311,0,moraine,0,90.25978323067582,91.22241710739434,90.25978323067582,-0.19252677534370263
236,M(e),78.079,34.401,2019,20.39,5307,0,moraine,0,18.152921620427392,20.448227270901697,18.152921620427392,-0.45906113009486094
237,E(o),78.089,34.39,2019,11.16,5226,0,other,0,18.152921620427392,17.486079413425234,18.152921620427392,0.1333684414004317
238,O,78.426,34.233,2019,64.78,5350,0,other,0,59.0965059837327,59.17078856089692,59.0965059837327,-0.014856515432845186
239,E(o),78.516,34.2,2019,24.44,5386,0,other,0,42.41572696880417,41.22720957423143,42.41572696880417,0.23770347891454832
240,E(o),78.553,34.151,2019,65.02,5566,0,other,0,84.78772840099985,57.890825315297626,84.78772840099985,5.379380617140446
241,E(o),78.23,33.281,2019,34.7,5646,0,other,0,31.754811914379953,31.00410456696994,31.754811914379953,0.15014146948200277
242,M(o),78.197,33.137,2019,10.3,5733,0,moraine,0,13.837311669107685,23.986011242424826,13.837311669107685,-2.0297399146634283
243,E(o),78.498,33.496,2019,16.54,5428,0,other,0,14.078587290599867,13.77904781069415,14.078587290599867,0.05990789598114325
244,O,78.498,33.455,2019,147.89,5308,0,other,0,137.6295820768579,139.20291232251685,137.6295820768579,-0.31466604913179025
245,O,78.488,33.427,2019,177.73,5284,0,other,0,168.55112469942299,168.17636399717625,168.55112469942299,0.07495214044934642
246,M(o),78.47,33.055,2019,36.49,5745,0,moraine,0,31.912211268575426,32.44028816216085,31.912211268575426,-0.10561537871708424
247,E(c),78.506,33.558,2019,25.33,5665,0,other,0,22.593841096877345,24.01530253482582,22.593841096877345,-0.28429228758969527
248,E(o),78.519,33.517,2019,13.66,5404,0,other,0,11.903903864087395,11.304970046225806,11.903903864087395,0.11978676357231777
249,O,78.502,33.474,2019,15.1,5312,0,other,0,126.46524836413039,127.66393162687051,126.46524836413039,-0.2397366525480237
250,M(e),78.272,32.363,2019,13.59,5357,0,moraine,0,8.646887815652216,17.902172014092233,8.646887815652216,-1.8510568396880036
251,M(e),78.726,32.736,2019,34.79,5626,0,moraine,0,33.080376488693396,33.92427255202514,33.080376488693396,-0.16877921266634816
252,M(e),78.852,32.492,2019,11.12,5706,0,moraine,0,14.844679903151098,32.945756096468415,14.844679903151098,-3.6202152386634636
253,M(e),78.925,32.441,2019,10.65,5680,0,moraine,0,9.397397098975484,14.24987136949991,9.397397098975484,-0.9704948541048853
254,M(e),78.9,32.409,2019,30.44,5468,0,moraine,0,30.628010544138167,30.25186005905184,30.628010544138167,0.0752300970172655
255,M(o),78.979,32.32,2019,10.51,5498,0,moraine,0,8.19756004606934,13.357662249222829,8.19756004606934,-1.0320204406306979
256,M(e),78.845,32.029,2019,15.62,5621,0,moraine,0,23.905784146227276,33.50068436925424,23.905784146227276,-1.9189800446053922
257,O,79.044,32.21,2019,21.55,5272,0,other,0,17.17130732206605,17.01935056767066,17.17130732206605,0.030391350879077805
258,O,79.393,32.377,2019,24.86,5448,0,other,0,15.850263605431412,15.16771485036909,15.850263605431412,0.13650975101246415
259,E(o),79.622,32.399,2019,23.72,5058,0,other,0,23.049420423780084,27.52060508226886,23.049420423780084,-0.8942369316977554
260,M(e),79.659,32.389,2019,12.3,5720,0,moraine,0,49.294581447649215,63.3243554239179,49.294581447649215,-2.8059547952537374
261,E(o),79.662,32.298,2019,17.15,5690,0,other,0,20.72549668407481,35.149803582152714,20.72549668407481,-2.884861379615581
262,M(e),78.168,31.661,2019,23.2,4255,0,moraine,0,23.541759782027597,52.66819909496859,23.541759782027597,-5.825287862588199
263,M(o),78.254,31.339,2019,11.46,4676,0,moraine,0,11.427873413541157,14.112355686285996,11.427873413541157,-0.5368964545489678
264,M(e),78.845,31.993,2019,20.9,5613,0,moraine,0,34.87929344496443,35.26023811996413,34.87929344496443,-0.07618893499993931
265,M(e),78.784,31.919,2019,13.44,5351,0,moraine,0,28.65604491217304,37.87755153177665,28.65604491217304,-1.8443013239207224
266,M(e),78.84,31.914,2019,18.03,5583,0,moraine,0,33.38331553218956,29.80212600257922,33.38331553218956,0.7162379059220683
267,M(e),78.751,31.554,2019,10.67,5276,0,moraine,0,4.055690748719624,7.576349442870381,4.055690748719624,-0.7041317388301513
268,M(e),79.958,31.984,2019,15.73,5544,0,moraine,0,15.766514317737554,37.69936601592993,15.766514317737554,-4.386570339638476
269,M(e),79.986,31.95,2019,10.43,5449,0,moraine,0,12.116654901541503,16.381952723038584,12.116654901541503,-0.8530595642994161
270,M(e),79.994,31.937,2019,14.46,5494,0,moraine,0,33.00195886166698,48.54972382943924,33.00195886166698,-3.109552993554452
271,E(o),79.865,31.925,2019,31.43,5356,0,other,0,28.504829401977226,28.428610141970037,28.504829401977226,0.01524385200143783
272,E(o),79.988,31.909,2019,14.06,5558,0,other,0,33.07817621002917,48.54972382943924,33.07817621002917,-3.0943095238820133
273,E(c),79.986,31.9,2019,10.24,5663,0,other,0,24.477804086365097,25.9956818527802,24.477804086365097,-0.3035755532830208
274,E(o),79.984,31.878,2019,27.77,5514,0,other,0,24.477804086365097,23.562722006217726,24.477804086365097,0.18301641602947427
275,M(e),80.09,34.282,2019,25.66,5697,0,moraine,0,23.446863175217853,24.33725051428098,23.446863175217853,-0.17807746781262565
276,M(lg),80.84,34.324,2019,13.22,5742,0,moraine,0,45.91018586736083,49.90406086870534,45.91018586736083,-0.7987750002689026
277,I(d),80.858,34.316,2019,232.34,5709,0,ice,0,45.24267805703098,66.95868978791913,45.24267805703098,-4.3432023461776295
278,M(e),80.982,34.307,2019,42.6,5729,0,moraine,0,38.79418692649361,30.412032535874047,38.79418692649361,1.6764308781239123
279,O,80.865,32.423,2019,58.84,4452,0,other,0,41.46288150304946,39.416380384157485,41.46288150304946,0.4093002237783949
280,O,81.202,34.299,2019,61.15,5274,0,other,0,58.97624564010732,52.522428059153675,58.97624564010732,1.2907635161907294
281,E(o),81.257,34.341,2019,51.89,5298,0,other,0,61.61610269957659,21.576600771802752,61.61610269957659,8.007900385554766
282,E(o),80.001,31.9,2019,20.08,5476,0,other,0,17.763037889434454,17.83927867004156,17.763037889434454,-0.015248156121420919
283,E(o),79.999,31.881,2019,13.93,5511,0,other,0,24.477804086365097,23.562722006217726,24.477804086365097,0.18301641602947427
284,M(e),80.664,31.694,2019,14.11,5532,0,moraine,0,18.03246264572919,15.665297012816437,18.03246264572919,0.47343312658255066
285,O,80.948,31.499,2019,19.6,5238,0,other,0,15.236872323441244,15.390002623346343,15.236872323441244,-0.030626059981019794
286,O,80.985,31.495,2019,24.74,5386,0,other,0,22.363454633291155,22.746386676008928,22.363454633291155,-0.07658640854355454
287,O,80.992,31.474,2019,26.9,5408,0,other,0,22.363454633291155,22.746386676008928,22.363454633291155,-0.07658640854355454
288,M(e),80.4,30.552,2019,26.56,4990,0,moraine,0,23.818243340393536,26.679617864225147,23.818243340393536,-0.5722749047663221
289,M(e),80.592,30.477,2019,12.63,5263,0,moraine,0,12.460111379793831,16.486160560778163,12.460111379793831,-0.8052098361968664
290,O,81.063,31.985,2019,11.79,4734,0,other,0,11.272612201084698,0.8378353803863456,11.272612201084698,2.0869553641396705
291,O,81.157,31.442,2019,13.01,5240,0,other,0,20.072806713776963,11.415440602932096,20.072806713776963,1.7314732221689735
292,M(e),81.032,31.285,2019,13.53,5617,0,moraine,0,27.243950516810973,20.029969405351746,27.243950516810973,1.4427962222918453
293,E(o),81.176,31.285,2019,18.1,5171,0,other,0,15.194903958563659,14.887940278317599,15.194903958563659,0.061392736049212006
294,E(o),81.133,31.26,2019,12.43,5530,0,other,0,10.363114838154468,9.518446889047926,10.363114838154468,0.1689335898213084
295,M(e),81.138,31.234,2019,10.92,5562,0,moraine,0,11.288304747680808,9.52139560213365,11.288304747680808,0.35338182910943167
296,E(o),81.195,31.182,2019,52.48,5413,0,other,0,45.63430243605706,45.94160901773093,45.63430243605706,-0.0614613163347741
297,M(e),81.152,31.179,2019,19.91,5514,0,moraine,0,19.668060141852845,19.668056187595372,19.668060141852845,7.908514945142997e-07
298,E(o),81.243,31.153,2019,15.57,5651,0,other,0,13.681706092500969,16.83311968246384,13.681706092500969,-0.6302827179925738
299,O,81.631,31.284,2019,25.89,5259,0,other,0,23.636751871823858,24.404193529741296,23.636751871823858,-0.15348833158348754
300,O,81.595,31.274,2019,156.89,5229,0,other,0,143.44682558074004,142.98625137450608,143.44682558074004,0.09211484124679145
301,O,81.518,31.272,2019,28.77,5172,0,other,0,26.326083166228187,25.712051010762014,26.326083166228187,0.12280643109323464
302,E(o),81.433,30.431,2019,192.62,5484,0,other,0,190.70679605147626,190.70678426517824,190.70679605147626,2.3572596035137394e-06
303,M(o),81.463,30.43,2019,13.7,5572,0,moraine,0,80.13767657022264,80.29252374227228,80.13767657022264,-0.030969434409928453
304,M(e),81.468,30.416,2019,10.02,5603,0,moraine,0,23.15052898970859,23.15052898970859,23.15052898970859,0.0
305,M(o),81.476,30.409,2019,11.76,5542,0,moraine,0,13.782381011724446,14.401815503050855,13.782381011724446,-0.12388689826528179
306,E(o),81.702,30.515,2019,10.17,4818,0,other,0,1.9340308767739542,1.0057084797373106,1.9340308767739542,0.18566447940732872
307,E(o),81.714,30.43,2019,23.45,5184,0,other,0,19.744483128668996,19.512196909885073,19.744483128668996,0.04645724375678455
308,E(o),81.721,30.421,2019,18.94,5247,0,other,0,19.744483128668996,19.512196909885073,19.744483128668996,0.04645724375678455
309,E(o),81.533,30.393,2019,17.49,5128,0,other,0,11.851208496997893,12.161042371609877,11.851208496997893,-0.06196677492239679
310,O,81.993,30.463,2019,20.76,5161,0,other,0,20.976274971879572,20.821470505222905,20.976274971879572,0.030960893331333495
311,E(o),81.871,30.427,2019,21.31,5338,0,other,0,20.287075620087087,20.983957119661117,20.287075620087087,-0.1393762999148059
312,E(o),81.868,30.419,2019,14.11,5356,0,other,0,20.287075620087087,20.983957119661117,20.287075620087087,-0.1393762999148059
313,M(e),81.853,30.399,2019,13.91,5722,0,moraine,0,19.905837983478058,14.719102606060536,19.905837983478058,1.0373470754835044
314,M(e),81.964,30.392,2019,20.83,5675,0,moraine,0,21.22387626935864,14.256100953593085,21.22387626935864,1.393555063153111
315,M(e),81.818,30.39,2019,14.51,5544,0,moraine,0,12.083827292264417,12.161287945573084,12.083827292264417,-0.015492130661733583
316,M(e),81.895,30.39,2019,10.27,5441,0,moraine,0,24.248459801427558,13.015272278449109,24.248459801427558,2.24663750459569
317,M(e),81.93,30.385,2019,59.79,5224,0,moraine,0,24.790030228155974,25.4861248220447,24.790030228155974,-0.13921891877774542
318,M(e),81.841,30.385,2019,12.42,5571,0,moraine,0,19.905837983478058,14.719102606060536,19.905837983478058,1.0373470754835044
319,E(o),82.084,30.592,2019,10.15,5382,0,other,0,9.817170812738155,9.044169019794422,9.817170812738155,0.15460035858874654
320,M(e),82.02,30.376,2019,11.62,5493,0,moraine,0,12.240565847774578,10.923533982486779,12.240565847774578,0.26340637305755976
321,E(o),78.211,31.231,2019,10.66,4264,0,other,0,8.36964464575844,8.29285466418167,8.36964464575844,0.015357996315353973
322,E(c),78.255,31.26,2019,15.1,4403,0,other,0,12.12839868663709,12.51220404443399,12.12839868663709,-0.07676107155938006
323,M(e),78.987,30.746,2019,25.56,4734,0,moraine,0,30.871102483907773,24.0021051641236,30.871102483907773,1.373799463956835
324,M(e),79.46,30.976,2019,17.02,5537,0,moraine,0,54.11841763421657,128.71366652862628,54.11841763421657,-14.919049778881941
325,I(s),79.747,30.904,2019,11.05,4683,0,ice,1,20.345458539777436,20.881281984461438,20.345458539777436,-0.10716468893680045
326,I(s),79.746,30.901,2019,11.41,4689,0,ice,1,29.669365076693957,24.0435808377983,29.669365076693957,1.1251568477791316
327,M(e),79.754,30.901,2019,22.04,4677,0,moraine,0,20.345458539777436,20.881281984461438,20.345458539777436,-0.10716468893680045
328,M(e),80.179,30.565,2019,17.81,4872,0,moraine,0,23.196514044086996,20.026373263174012,23.196514044086996,0.6340281561825968
329,M(e),80.387,30.446,2019,10.0,4306,0,moraine,0,82.46087317547806,68.98872906063283,82.46087317547806,2.6944288229690443
330,M(e),80.532,30.392,2019,11.21,4753,0,moraine,0,57.39663697771261,105.96167440729556,57.39663697771261,-9.71300748591659
331,M(e),80.784,30.402,2019,43.35,5088,0,moraine,0,42.055898481123954,42.59807160559405,42.055898481123954,-0.1084346248940193
332,E(o),80.886,30.347,2019,12.47,5253,0,other,0,11.469204276896477,11.546693464515592,11.469204276896477,-0.015497837523822966
333,M(o),81.33,30.424,2019,12.68,5807,0,moraine,0,10.9181683892641,11.383569213464579,10.9181683892641,-0.09308016484009585
334,O,81.427,30.417,2019,17.88,5496,0,other,0,190.70679605147626,190.70678426517824,190.70679605147626,2.3572596035137394e-06
335,O,81.427,30.405,2019,11.18,5472,0,other,0,96.40091499100794,96.16862375244946,96.40091499100794,0.046458247711694864
336,E(o),81.421,30.378,2019,25.56,5659,0,other,0,21.76906742181028,22.001479068517522,21.76906742181028,-0.04648232934144829
337,E(o),81.376,30.364,2019,10.33,5756,0,other,0,32.699350427411304,34.559235532729026,32.699350427411304,-0.3719770210635446
338,E(o),81.413,30.343,2019,30.39,5734,0,other,0,32.699350427411304,34.559235532729026,32.699350427411304,-0.3719770210635446
339,M(e),81.376,30.322,2019,13.96,5542,0,moraine,0,71.16455111683736,63.79995679492139,71.16455111683736,1.4729188643831932
340,M(o),81.445,30.319,2019,12.2,5497,0,moraine,0,16.58700218998151,20.234571074116904,16.58700218998151,-0.7295137768270784
341,M(e),81.409,30.312,2019,13.27,5634,0,moraine,0,50.78975287655869,65.52217897855347,50.78975287655869,-2.9464852203989564
342,M(e),81.399,30.302,2019,11.68,5580,0,moraine,0,169.58958950356177,166.87567030449162,169.58958950356177,0.5427838398140296
343,M(e),81.388,30.297,2019,26.15,5516,0,moraine,0,213.71517831832912,225.58035853843367,213.71517831832912,-2.3730360440209095
344,M(e),81.349,30.266,2019,20.37,5207,0,moraine,0,125.11574414871565,64.45858617620416,125.11574414871565,12.131431594502297
345,M(e),81.35,30.233,2019,26.79,5297,0,moraine,0,93.8907337046108,100.85933870081857,93.8907337046108,-1.3937209992415547
346,O,81.689,30.254,2019,27.78,4264,0,other,0,20.86575953741675,23.58072984941009,20.86575953741675,-0.5429940623986681
347,O,81.574,30.378,2019,22.49,5097,0,other,0,19.987312457434708,17.740678418013015,19.987312457434708,0.44932680788433854
348,E(o),81.512,30.328,2019,12.27,5221,0,other,0,8.836129265389928,8.758612352045489,8.836129265389928,0.015503382668887867
349,E(o),81.574,30.284,2019,14.32,5077,0,other,0,11.554181434104798,11.631721891146151,11.554181434104798,-0.01550809140827063
350,M(o),81.748,30.162,2019,16.11,5046,0,moraine,0,13.354218516250048,16.845374847301777,13.354218516250048,-0.6982312662103457
351,M(o),81.685,30.14,2019,21.34,4655,0,moraine,0,20.890029521230762,35.645602539729666,20.890029521230762,-2.951114603699781
352,M(e),81.861,30.346,2019,15.56,5431,0,moraine,0,27.356754142651358,20.92446566590225,27.356754142651358,1.2864576953498215
353,M(o),81.831,30.345,2019,10.48,5520,0,moraine,0,26.272107719099736,11.856816883188545,26.272107719099736,2.8830581671822384
354,M(o),81.913,30.338,2019,28.2,5135,0,moraine,0,44.41312584684461,27.051216578107777,44.41312584684461,3.472381853747366
355,M(e),81.92,30.336,2019,10.09,5130,0,moraine,0,44.41312584684461,27.051216578107777,44.41312584684461,3.472381853747366
356,M(e),81.833,30.324,2019,11.65,5571,0,moraine,0,26.272107719099736,11.78131227367534,26.272107719099736,2.898159089084879
357,M(e),81.876,30.313,2019,10.69,5546,0,moraine,0,34.26833744039563,15.737314212556203,34.26833744039563,3.7062046455678845
358,M(e),81.866,30.307,2019,10.94,5492,0,moraine,0,34.26833744039563,15.737314212556203,34.26833744039563,3.7062046455678845
359,M(e),81.802,30.216,2019,19.31,5343,0,moraine,0,106.00604768058732,156.91620701366904,106.00604768058732,-10.182031866616345
360,M(e),81.758,30.214,2019,12.12,5368,0,moraine,0,54.17056547533507,62.47451954466706,54.17056547533507,-1.6607908138663987
