,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
1077,E(o),92.549,30.237,2019,33.39,5061,0,other,0,27.308779638483976
1078,O,92.563,30.231,2019,23.52,5048,0,other,0,27.308779638483976
1079,O,92.536,30.218,2019,12.44,5017,0,other,0,36.859058076529394
1080,E(o),92.569,30.217,2019,17.84,5037,0,other,0,26.229731550849888
1081,O,92.517,30.216,2019,48.36,4981,0,other,0,36.859058076529394
1082,E(o),92.573,30.21,2019,32.43,5037,0,other,0,26.229731550849888
1083,O,92.541,30.189,2019,42.22,4955,0,other,0,20.103173216402883
1084,E(o),92.99,30.999,2019,18.44,5010,0,other,0,11.545953533719851
1085,O,92.832,30.996,2019,23.34,4830,0,other,0,8.92919019978242
1086,O,92.889,30.988,2019,13.11,4956,0,other,0,7.6212650796395405
1087,E(o),92.941,30.976,2019,441.76,4904,0,other,0,415.5249421286779
1088,O,92.825,30.957,2019,16.94,4920,0,other,0,150.8129594059788
1089,O,92.867,30.956,2019,23.23,4890,0,other,0,95.49694157734656
1090,O,92.89,30.949,2019,118.54,4892,0,other,0,95.49694157734656
1091,O,92.828,30.935,2019,222.71,4886,0,other,0,201.03650533627294
1092,E(o),92.775,30.934,2019,122.17,4835,0,other,0,106.52661802940177
1093,E(o),92.817,30.906,2019,177.1,4960,0,other,0,166.57832734506255
1094,E(o),92.91,30.896,2019,266.63,4923,0,other,0,232.32441730345735
1095,E(o),92.951,30.894,2019,205.95,4958,0,other,0,167.75405086119997
1096,O,92.86,30.893,2019,12.43,4921,0,other,0,32.13778178088835
1097,E(o),92.881,30.879,2019,52.44,4982,0,other,0,56.33237436954713
1098,E(o),92.86,30.878,2019,21.32,4925,0,other,0,40.153791111145765
1099,E(o),92.775,30.739,2019,11.7,4864,0,other,0,2.3154895852050963
1100,E(o),92.875,30.736,2019,20.95,4911,0,other,0,12.426824690329571
1101,E(o),92.191,29.989,2019,13.63,5123,0,other,0,9.177598747466433
1102,E(o),92.068,29.928,2019,14.0,4939,0,other,0,9.261063236932262
1103,E(o),92.208,29.866,2019,16.79,5227,0,other,0,10.123512402347835
1104,E(o),92.242,29.83,2019,15.07,5179,0,other,0,8.72485616324448
1105,E(o),92.043,29.57,2019,13.57,5312,0,other,0,8.122680170748797
1106,E(o),92.395,29.808,2019,24.92,5052,0,other,0,26.88857634543897
1107,E(o),92.413,29.796,2019,15.75,4975,0,other,0,60.55898890864967
1108,E(o),92.389,29.795,2019,17.68,4976,0,other,0,140.2154339044014
1109,E(o),92.388,29.779,2019,154.54,4916,0,other,0,140.2154339044014
1110,E(o),92.457,29.778,2019,11.84,4996,0,other,0,10.367013324989271
1111,E(o),92.442,29.77,2019,14.89,4924,0,other,0,10.367013324989271
1112,O,92.387,29.734,2019,16.53,4746,0,other,0,10.214830179249224
1113,E(o),92.394,29.667,2019,53.86,4677,0,other,0,24.266517327315164
1114,E(o),92.253,29.639,2019,35.47,4862,0,other,0,25.053690327333893
1115,E(o),92.327,29.619,2019,11.54,4974,0,other,0,0.5464582077258672
1116,O,93.097,31.148,2019,10.32,4994,0,other,0,20.212526348734634
1117,O,93.119,31.147,2019,27.83,5002,0,other,0,20.212526348734634
1118,O,93.177,31.132,2019,692.16,5007,0,other,0,646.6770962172684
1119,E(o),93.144,31.103,2019,101.01,5024,0,other,0,92.57446186920694
1120,E(o),93.163,31.081,2019,14.03,5071,0,other,0,27.911216127441882
1121,O,93.05,31.078,2019,40.27,4950,0,other,0,10.305776593725044
1122,E(o),93.088,31.004,2019,71.5,5040,0,other,0,61.806585063600096
1123,E(o),93.292,31.065,2019,51.21,5047,0,other,0,35.844941581490666
1124,E(o),93.301,31.054,2019,20.6,5055,0,other,0,35.844941581490666
1125,O,93.016,30.909,2019,15.25,4958,0,other,0,11.86515390170413
1126,E(o),93.018,30.903,2019,11.34,4957,0,other,0,11.86515390170413
1127,M(e),90.223,28.928,2019,48.29,5109,0,moraine,0,50.22177839456958
1128,M(e),90.192,28.257,2019,10.09,5451,0,moraine,0,59.804498896329186
1129,M(e),90.185,28.245,2019,60.02,5455,0,moraine,0,59.804498896329186
1130,M(e),90.276,28.265,2019,11.44,5829,0,moraine,0,12.654711724927235
1131,M(e),90.622,28.454,2019,19.35,5286,0,moraine,0,57.394633816996866
1132,E(o),91.115,28.592,2019,11.65,5362,0,other,0,8.909784119821108
1133,E(o),91.155,28.587,2019,10.48,5563,0,other,0,8.673688775501704
1134,O,91.525,28.546,2019,101.76,5083,0,other,0,102.94161666955365
1135,O,91.597,28.538,2019,26.23,5070,0,other,0,0.9466240405069326
1136,O,91.562,28.53,2019,45.15,5153,0,other,0,4.417975594105986
1137,M(e),90.496,28.238,2019,15.24,5608,0,moraine,0,69.06813849678561
1138,M(e),90.384,28.204,2019,33.11,5424,0,moraine,0,124.3450680860145
1139,M(e),90.674,28.333,2019,11.37,4650,0,moraine,0,11.223799881583004
1140,E(c),90.741,28.303,2019,10.96,4769,0,other,0,69.01429719114643
1141,M(e),90.647,28.3,2019,28.67,5467,0,moraine,0,133.2500521100304
1142,M(e),90.607,28.299,2019,11.67,5354,0,moraine,0,32.342581289851445
1143,M(e),90.736,28.273,2019,167.03,4510,0,moraine,0,132.069923393372
1144,M(e),90.589,28.272,2019,45.4,5414,0,moraine,0,37.09783262789103
1145,M(e),90.712,28.247,2019,18.15,4689,0,moraine,0,83.14342018455763
1146,M(e),90.743,28.244,2019,11.99,4657,0,moraine,0,82.98520281230604
1147,M(e),90.724,28.241,2019,88.56,4654,0,moraine,0,83.14342018455763
1148,M(e),90.506,28.241,2019,21.53,5470,0,moraine,0,69.06813849678561
1149,M(e),90.604,28.129,2019,10.46,5199,0,moraine,0,26.693941485974
1150,M(e),90.566,28.123,2019,67.52,5172,0,moraine,0,64.86212251597661
1151,M(e),90.738,28.096,2019,67.74,5004,0,moraine,0,66.8586671434474
1152,M(e),90.605,28.086,2019,35.31,5202,0,moraine,0,30.50135360784507
1153,E(o),90.652,28.081,2019,18.65,4999,0,other,0,27.49406147838606
1154,M(o),90.743,28.078,2019,17.78,5172,0,moraine,0,137.01643979568107
1155,M(e),90.661,28.078,2019,10.04,5074,0,moraine,0,27.49406147838606
1156,M(o),90.584,28.078,2019,10.66,5312,0,moraine,0,36.13538041588383
1157,M(o),90.656,28.071,2019,40.3,5020,0,moraine,0,27.49406147838606
1158,M(o),90.648,28.064,2019,24.57,5105,0,moraine,0,27.49406147838606
1159,M(e),90.602,28.059,2019,40.1,4862,0,moraine,0,41.444708819770554
1160,M(e),90.597,28.049,2019,31.09,4990,0,moraine,0,41.444708819770554
1161,E(o),90.851,28.353,2019,14.81,4624,0,other,0,10.352441891367098
1162,E(o),90.852,28.307,2019,14.1,4648,0,other,0,17.94753114604718
1163,M(o),90.75,28.281,2019,30.82,4722,0,moraine,0,132.069923393372
1164,M(e),90.787,28.086,2019,216.41,5165,0,moraine,0,235.05944541622083
1165,E(o),90.903,28.059,2019,52.05,4768,0,other,0,49.2898268562865
1166,E(o),90.953,28.049,2019,40.51,4642,0,other,0,28.530569932301947
1167,M(o),90.919,28.046,2019,16.66,4933,0,moraine,0,49.2898268562865
1168,M(o),90.907,28.04,2019,11.45,4924,0,moraine,0,47.78430436298651
1169,M(o),90.84,28.021,2019,15.82,4985,0,moraine,0,20.135453898555582
1170,M(o),90.843,28.018,2019,18.96,4957,0,moraine,0,20.135453898555582
1171,E(o),90.929,28.016,2019,18.07,4801,0,other,0,58.51142267777021
1172,E(o),90.979,28.015,2019,12.17,4252,0,other,0,16.48732907718334
1173,E(c),90.984,28.013,2019,20.9,4277,0,other,0,23.46247422404365
1174,E(o),90.905,28.003,2019,87.32,4754,0,other,0,73.49701959830985
1175,E(o),90.932,28.001,2019,13.93,4663,0,other,0,73.17986320616184
1176,M(e),91.079,28.351,2019,77.2,4787,0,moraine,0,243.11411333488067
1177,M(e),91.07,28.305,2019,18.87,4727,0,moraine,0,46.964226486636356
1178,E(c),91.234,28.075,2019,11.43,4686,0,other,0,44.52364659813972
1179,E(o),91.004,28.045,2019,12.84,4085,0,other,0,41.0584419536293
1180,E(o),91.003,28.034,2019,76.9,4200,0,other,0,41.0584419536293
1181,E(o),91.036,28.023,2019,11.43,4260,0,other,0,6.183983925588634
1182,E(o),91.044,28.013,2019,10.44,4421,0,other,0,6.183983925588634
1183,E(o),91.027,28.01,2019,12.41,4251,0,other,0,6.183983925588634
1184,O,91.487,28.518,2019,16.29,5125,0,other,0,
1185,E(o),91.257,28.088,2019,56.11,4630,0,other,0,51.891006509790934
1186,E(o),91.261,28.045,2019,12.47,4600,0,other,0,8.240691887924857
1187,E(o),91.294,28.043,2019,12.82,4780,0,other,0,22.82791690128446
1188,E(c),91.292,28.012,2019,11.21,4622,0,other,0,22.82791690128446
1189,E(o),91.262,28.001,2019,18.16,4464,0,other,0,16.333088652724335
1190,E(o),90.817,27.988,2019,10.54,4905,0,other,0,7.4541181493143345
1191,E(o),90.827,27.984,2019,10.85,4737,0,other,0,7.4541181493143345
1192,E(o),90.894,27.967,2019,22.1,4579,0,other,0,7.614026468825064
1193,E(o),90.955,27.956,2019,12.03,4606,0,other,0,4.442509333531675
1194,E(c),90.974,27.947,2019,11.2,4426,0,other,0,4.442509333531675
1195,E(o),90.945,27.939,2019,11.87,4504,0,other,0,2.6968888509733953
1196,E(o),90.845,27.913,2019,14.42,4509,0,other,0,5.078214905821499
1197,E(c),90.98,27.903,2019,13.54,4290,0,other,0,15.794205305386855
1198,E(o),90.997,27.896,2019,33.11,4361,0,other,0,8.73082702618156
1199,E(c),90.966,27.891,2019,25.72,4359,0,other,0,15.794205305386855
1200,E(c),90.999,27.875,2019,11.54,4203,0,other,0,8.73082702618156
1201,E(o),90.85,27.866,2019,10.38,4600,0,other,0,37.38527990474172
1202,E(o),91.215,27.985,2019,15.78,4311,0,other,0,7.692402408551016
1203,E(o),91.056,27.956,2019,13.72,4055,0,other,0,2.775804226726403
1204,E(o),91.241,27.909,2019,14.74,4347,0,other,0,16.822381858274053
1205,E(o),91.242,27.902,2019,10.02,4180,0,other,0,16.822381858274053
1206,E(o),91.014,27.877,2019,12.25,4162,0,other,0,8.73082702618156
1207,E(o),91.24,27.803,2019,15.09,4077,0,other,0,0.31772818278202913
1208,E(c),91.287,27.996,2019,17.81,4522,0,other,0,16.333088652724335
1209,E(c),91.426,27.963,2019,13.31,4858,0,other,0,10.310941823972342
1210,E(c),91.27,27.931,2019,39.76,4732,0,other,0,47.76059754255349
1211,E(o),91.3,27.929,2019,20.27,4371,0,other,0,47.76059754255349
1212,E(c),91.26,27.914,2019,26.95,4744,0,other,0,35.22616530528378
1213,E(c),91.29,27.904,2019,31.66,4625,0,other,0,19.92129211955468
1214,E(c),91.306,27.893,2019,21.44,4060,0,other,0,18.968891989438273
1215,E(o),91.281,27.884,2019,12.54,4802,0,other,0,19.92129211955468
1216,E(c),91.271,27.843,2019,19.59,3980,0,other,0,5.081820063564458
1217,M(o),90.355,28.046,2019,48.12,5278,0,moraine,0,82.82676063491795
1218,M(e),90.364,28.037,2019,84.1,5216,0,moraine,0,82.82676063491795
1219,M(e),90.374,28.014,2019,72.68,5182,0,moraine,0,94.10202285911521
1220,M(o),90.353,28.014,2019,16.95,5300,0,moraine,0,92.59582199356653
1221,M(o),90.328,28.005,2019,35.64,5376,0,moraine,0,34.012737152572186
1222,M(o),90.311,28.002,2019,10.53,5461,0,moraine,0,36.71147077451346
1223,E(c),90.537,28.04,2019,17.91,5002,0,other,0,57.216755654294126
1224,M(o),90.546,28.038,2019,15.05,4993,0,moraine,0,69.0241931114172
1225,M(o),90.625,28.034,2019,26.46,5172,0,moraine,0,27.42459722637774
1226,E(o),90.664,28.034,2019,31.04,4715,0,other,0,27.979467421164614
1227,M(e),90.709,28.022,2019,145.52,4868,0,moraine,0,150.29789843421452
1228,M(o),90.572,28.006,2019,13.49,5155,0,moraine,0,12.052010074702574
1229,E(o),90.705,28.003,2019,33.03,4927,0,other,0,117.87739511339578
1230,I(s),90.54,28.003,2019,23.97,4700,0,ice,1,23.151353101986906
1231,M(l),90.418,27.99,2019,33.1,5178,0,moraine,0,39.88516652483187
1232,M(o),90.38,27.987,2019,13.26,5242,0,moraine,0,29.17490845976511
1233,M(l),90.437,27.984,2019,21.73,5093,0,moraine,0,39.88516652483187
1234,M(o),90.381,27.98,2019,20.26,5233,0,moraine,0,20.221937330297806
1235,M(o),90.331,27.97,2019,22.19,5314,0,moraine,0,23.95150576805211
1236,M(o),90.412,27.968,2019,22.89,5208,0,moraine,0,39.64729226753008
1237,M(o),90.378,27.946,2019,10.42,5273,0,moraine,0,18.166954680691934
1238,M(o),90.397,27.94,2019,19.37,5203,0,moraine,0,18.166954680691934
1239,M(o),90.295,27.931,2019,10.0,5183,0,moraine,0,12.139306276115637
1240,M(o),90.408,27.918,2019,17.69,5143,0,moraine,0,18.166954680691934
1241,M(o),90.276,27.906,2019,22.46,5160,0,moraine,0,101.74973172122034
1242,M(e),90.29,27.89,2019,114.2,5059,0,moraine,0,101.74973172122034
1243,M(o),90.298,27.883,2019,15.99,5116,0,moraine,0,101.74973172122034
1244,M(o),90.28,27.876,2019,24.66,5038,0,moraine,0,101.74973172122034
1245,M(e),90.303,27.872,2019,41.54,5033,0,moraine,0,94.36899188620488
1246,M(e),90.295,27.861,2019,18.64,4959,0,moraine,0,39.29365276454783
1247,M(o),90.333,27.849,2019,13.41,5050,0,moraine,0,12.068606450812272
1248,E(o),90.302,27.846,2019,19.16,4902,0,other,0,25.325067822141044
1249,E(o),90.272,27.819,2019,21.42,4898,0,other,0,13.580920629922655
1250,E(c),90.394,27.819,2019,12.12,4764,0,other,0,4.9248233309069445
1251,E(o),90.363,27.814,2019,11.15,4776,0,other,0,4.765445571760736
1252,E(o),90.254,27.813,2019,11.48,4815,0,other,0,29.78798119242289
1253,E(c),90.406,27.81,2019,33.42,4701,0,other,0,4.9248233309069445
1254,E(c),90.398,27.803,2019,11.36,4825,0,other,0,4.9248233309069445
1255,E(c),90.409,27.792,2019,14.6,4759,0,other,0,6.435940148760734
1256,E(c),90.398,27.792,2019,10.94,4826,0,other,0,4.9248233309069445
1257,E(c),90.421,27.792,2019,27.76,4527,0,other,0,6.435940148760734
1258,E(o),90.442,27.781,2019,12.78,4563,0,other,0,5.323541327819049
1259,E(c),90.4,27.78,2019,11.02,4532,0,other,0,6.435940148760734
1260,E(c),90.416,27.77,2019,25.82,4689,0,other,0,6.435940148760734
1261,E(c),90.298,27.756,2019,10.83,4630,0,other,0,8.26605636865418
1262,E(o),90.293,27.749,2019,17.2,4569,0,other,0,8.26605636865418
1263,E(c),90.296,27.738,2019,10.21,4389,0,other,0,8.26605636865418
1264,E(c),90.326,27.72,2019,30.88,4231,0,other,0,19.157748149634582
1265,E(o),90.29,27.716,2019,15.98,4322,0,other,0,8.26605636865418
1266,E(o),90.592,27.997,2019,11.39,5103,0,other,0,21.725936111573287
1267,M(e),90.505,27.987,2019,18.16,5199,0,moraine,0,23.39578017361342
1268,M(e),90.594,27.983,2019,12.14,5028,0,moraine,0,21.725936111573287
1269,E(o),90.508,27.972,2019,25.0,5101,0,other,0,23.39578017361342
1270,E(o),90.743,27.944,2019,11.2,4848,0,other,0,17.21468526681089
1271,E(c),90.535,27.939,2019,59.94,5036,0,other,0,49.344830889370215
1272,E(o),90.555,27.925,2019,29.18,4774,0,other,0,49.344830889370215
1273,E(o),90.503,27.921,2019,13.38,5082,0,other,0,8.331245025151736
1274,E(c),90.537,27.919,2019,38.13,4935,0,other,0,49.26550387071615
1275,M(o),90.559,27.915,2019,11.08,4939,0,moraine,0,23.96269903490772
1276,E(c),90.552,27.895,2019,24.13,4977,0,other,0,21.666524771054263
1277,E(o),90.598,27.895,2019,12.32,4640,0,other,0,4.048325064670133
1278,E(o),90.712,27.884,2019,12.81,4875,0,other,0,7.143596746293879
1279,E(o),90.566,27.881,2019,18.83,4666,0,other,0,21.666524771054263
1280,E(o),90.571,27.878,2019,23.37,4664,0,other,0,44.061243400044376
1281,E(o),90.581,27.876,2019,16.89,4599,0,other,0,53.90548496757378
1282,E(o),90.591,27.861,2019,74.98,4770,0,other,0,53.90548496757378
1283,E(o),90.74,27.857,2019,11.88,4406,0,other,0,1.5084423226701915
1284,E(o),90.618,27.844,2019,12.54,4767,0,other,0,7.700764782147702
1285,E(o),90.701,27.827,2019,10.37,4363,0,other,0,0.23819975014964212
1286,E(c),90.577,27.805,2019,10.11,4704,0,other,0,2.383001594131758
1287,E(o),90.585,27.803,2019,10.15,4647,0,other,0,2.383001594131758
1288,E(c),90.62,27.798,2019,18.31,4574,0,other,0,29.630209836700338
1289,E(c),90.634,27.796,2019,40.52,4462,0,other,0,29.630209836700338
1290,E(o),90.646,27.787,2019,26.59,4550,0,other,0,29.630209836700338
1291,E(o),90.625,27.765,2019,10.8,4338,0,other,0,2.0659755167158824
1292,E(o),90.636,27.764,2019,12.42,4614,0,other,0,2.0659755167158824
1293,E(c),90.624,27.757,2019,12.45,4410,0,other,0,2.0659755167158824
1294,M(o),90.756,27.942,2019,16.41,5031,0,moraine,0,23.55907740402447
1295,M(o),90.812,27.907,2019,35.67,4804,0,moraine,0,40.31666180597258
1296,E(o),90.83,27.886,2019,16.34,4845,0,other,0,45.646737782604355
1297,E(o),90.791,27.88,2019,10.66,4807,0,other,0,30.56315783391217
1298,E(o),90.803,27.873,2019,27.12,4453,0,other,0,47.15512976597334
1299,E(o),90.816,27.867,2019,53.98,4135,0,other,0,47.15512976597334
1300,E(o),90.831,27.841,2019,18.14,4568,0,other,0,11.749427428707598
1301,E(o),90.811,27.83,2019,18.02,4367,0,other,0,7.147132434609145
1302,E(c),90.81,27.821,2019,14.45,4613,0,other,0,7.147132434609145
1303,E(o),90.864,27.81,2019,22.79,4112,0,other,0,0.23828126107734998
1304,E(o),90.784,27.79,2019,10.15,4263,0,other,0,0.9532960674543297
1305,E(c),90.811,27.784,2019,10.09,4126,0,other,0,0.6355741648699359
1306,E(c),90.807,27.757,2019,18.25,4181,0,other,0,1.907345430152382
1307,E(c),90.821,27.748,2019,11.59,4438,0,other,0,1.907345430152382
1308,E(o),90.96,27.707,2019,11.57,3952,0,other,0,0.47699466879489444
1309,M(o),91.452,28.037,2019,56.24,4737,0,moraine,0,54.780433327930325
1310,M(e),91.511,28.164,2019,11.98,5221,0,moraine,0,48.45477234883231
1311,M(e),91.664,28.143,2019,19.31,5139,0,moraine,0,20.350863191031948
1312,M(e),91.597,28.024,2019,36.52,4804,0,moraine,0,35.5131135395831
1313,E(o),91.676,28.014,2019,14.26,4422,0,other,0,31.311876372501516
1314,E(o),91.96,28.355,2019,20.15,4774,0,other,0,131.13116436368296
1315,E(o),91.942,28.102,2019,117.73,4705,0,other,0,95.05521108145582
1316,E(o),91.939,28.059,2019,240.03,4631,0,other,0,145.17535663577345
1317,E(c),91.45,27.916,2019,13.44,4422,0,other,0,8.96647826053705
1318,E(c),91.449,27.879,2019,10.23,4229,0,other,0,4.206454882257234
1319,E(c),91.459,27.871,2019,12.59,3832,0,other,0,4.206454882257234
1320,E(o),91.495,27.86,2019,10.51,3913,0,other,0,7.622487561970291
1321,M(o),91.511,27.996,2019,12.13,5319,0,moraine,0,36.870453592142724
1322,E(o),91.577,27.912,2019,13.64,4628,0,other,0,62.846754486863766
1323,E(o),91.62,27.901,2019,14.82,4938,0,other,0,17.30418965329896
1324,E(c),91.535,27.898,2019,27.53,4430,0,other,0,24.523008532595767
1325,E(c),91.649,27.893,2019,24.45,4819,0,other,0,35.720143771880984
1326,E(c),91.596,27.888,2019,16.69,4626,0,other,0,41.81930925895203
1327,E(c),91.517,27.878,2019,32.71,4248,0,other,0,7.777595124142511
1328,E(o),91.717,27.877,2019,18.45,4533,0,other,0,3.571864615891668
1329,E(o),91.634,27.877,2019,44.48,4480,0,other,0,35.878905616495594
1330,E(o),91.671,27.869,2019,45.27,4054,0,other,0,22.381403933228498
1331,E(o),91.629,27.861,2019,10.38,4581,0,other,0,35.878905616495594
1332,E(c),91.5,27.854,2019,31.88,4049,0,other,0,7.622487561970291
1333,E(c),91.604,27.851,2019,31.4,4509,0,other,0,30.56888705455404
1334,E(c),91.583,27.847,2019,49.42,4656,0,other,0,30.56888705455404
1335,E(o),91.565,27.841,2019,16.27,4558,0,other,0,36.68734188288592
1336,O,91.605,27.838,2019,66.35,4125,0,other,0,30.56888705455404
1337,E(c),91.553,27.834,2019,67.23,4521,0,other,0,36.68734188288592
1338,E(c),91.559,27.824,2019,10.93,4674,0,other,0,36.68734188288592
1339,E(c),91.595,27.815,2019,14.2,4678,0,other,0,8.735839405463574
1340,E(c),91.501,27.811,2019,17.12,4213,0,other,0,3.0177789286254537
1341,E(c),91.549,27.809,2019,19.04,4297,0,other,0,29.14361132656138
1342,E(o),91.59,27.806,2019,13.8,4406,0,other,0,8.735839405463574
1343,E(c),91.643,27.802,2019,12.24,4504,0,other,0,2.065151182720117
1344,E(o),91.579,27.801,2019,19.76,4617,0,other,0,7.229538526236483
1345,E(c),91.593,27.798,2019,16.43,4066,0,other,0,7.229538526236483
1346,E(o),91.65,27.757,2019,16.67,4152,0,other,0,4.291854585692179
1347,E(o),91.529,27.756,2019,15.81,3868,0,other,0,4.847446142227707
1348,E(o),91.634,27.702,2019,16.42,4319,0,other,0,10.890703582344713
1349,O,91.952,27.992,2019,40.89,4354,0,other,0,13.559300793296533
1350,O,91.896,27.901,2019,217.48,4452,0,other,0,200.7821677053546
1351,E(o),91.833,27.874,2019,10.26,4340,0,other,0,1.428847129510208
1352,E(o),91.948,27.849,2019,19.9,4630,0,other,0,10.48064212588824
1353,O,91.892,27.841,2019,145.65,4638,0,other,0,127.99946973512745
1354,E(o),91.925,27.796,2019,22.77,4499,0,other,0,8.50066334960924
1355,E(c),91.838,27.795,2019,19.81,4667,0,other,0,5.163503856326777
1356,E(o),91.948,27.785,2019,13.08,4484,0,other,0,8.50066334960924
1357,E(o),91.87,27.746,2019,44.61,4345,0,other,0,0.8744012884175106
1358,E(o),91.871,27.734,2019,12.54,4456,0,other,0,0.8744012884175106
1359,E(o),91.903,27.698,2019,13.14,4047,0,other,0,7.712350218532668
1360,E(o),91.873,27.697,2019,13.11,4467,0,other,0,9.54150754920396
1361,E(o),91.857,27.693,2019,17.65,4283,0,other,0,9.54150754920396
1362,E(o),91.875,27.673,2019,33.23,4222,0,other,0,7.235630491872452
1363,E(c),91.803,27.625,2019,10.79,4329,0,other,0,0.15913219256445268
1364,E(o),91.779,27.62,2019,11.38,3978,0,other,0,0.15913219256445268
1365,E(o),92.033,28.239,2019,12.05,5130,0,other,0,15.744482146610165
1366,E(o),92.042,28.23,2019,15.97,5107,0,other,0,15.744482146610165
1367,E(o),92.023,28.228,2019,11.52,5115,0,other,0,15.744482146610165
1368,E(o),92.043,28.223,2019,15.06,5099,0,other,0,15.744482146610165
1369,E(o),92.039,28.193,2019,25.64,5036,0,other,0,19.54893382858107
1370,E(o),92.147,28.068,2019,16.73,4973,0,other,0,13.311947185066531
1371,E(o),92.161,27.851,2019,16.55,4824,0,other,0,11.353755966113074
1372,M(o),92.048,27.789,2019,11.07,4952,0,moraine,0,73.89103353025992
1373,E(c),92.041,27.753,2019,10.23,4084,0,other,0,52.36005012084954
1374,E(o),92.222,27.588,2019,13.08,4455,0,other,0,1.352779119895339
1375,E(o),92.216,27.566,2019,19.59,4348,0,other,0,0.6368777045905777
1376,E(o),92.065,27.565,2019,14.28,4326,0,other,0,0.5572727180760934
1377,E(o),92.033,27.519,2019,60.79,4274,0,other,0,0.15928153502759407
1378,E(o),92.048,27.514,2019,14.07,4088,0,other,0,0.15928153502759407
1379,O,92.101,27.509,2019,18.91,4148,0,other,0,8.442412171126522
1380,E(o),92.045,27.505,2019,10.8,4170,0,other,0,0.15928153502759407
1381,E(o),92.315,27.774,2019,13.13,4870,0,other,0,139.4335993518857
1382,M(o),92.435,27.771,2019,55.56,5179,0,moraine,0,105.6544865510787
1383,M(o),92.425,27.763,2019,19.37,5094,0,moraine,0,19.307822679015263
1384,E(o),92.401,27.756,2019,13.46,4967,0,other,0,11.204817083203157
1385,E(o),92.386,27.715,2019,12.28,5117,0,other,0,11.050003503508261
1386,O,93.163,31.03,2019,13.3,5195,0,other,0,4.694651577135016
1387,O,93.181,30.621,2019,689.79,4499,0,other,0,675.1681330340497
1388,E(o),93.058,30.535,2019,86.74,4817,0,other,0,77.03631152840255
1389,M(o),93.419,30.527,2019,31.64,4758,0,moraine,0,85.09149640977896
1390,M(o),93.445,30.521,2019,114.42,4780,0,moraine,0,90.042595765781
1391,M(e),93.357,30.493,2019,22.25,4702,0,moraine,0,163.98758174134878
1392,M(e),93.39,30.463,2019,12.41,4788,0,moraine,0,50.46742523214227
1393,E(o),93.492,30.425,2019,32.69,4496,0,other,0,21.448939694600924
1394,M(l),93.683,30.803,2019,11.1,5130,0,moraine,0,59.5353973239357
1395,M(e),93.516,30.532,2019,36.56,4778,0,moraine,0,112.64137299486795
1396,E(o),93.509,30.461,2019,12.12,4785,0,other,0,67.2645207483391
1397,M(o),93.63,30.441,2019,12.45,4685,0,moraine,0,22.684081587612784
1398,M(e),93.529,30.354,2019,11.42,4750,0,moraine,0,60.83381882321589
1399,M(e),93.507,30.348,2019,43.13,4537,0,moraine,0,61.14383087102518
1400,M(e),93.831,30.883,2019,13.43,4801,0,moraine,0,53.71309316588796
1401,M(e),93.894,30.659,2019,25.13,4791,0,moraine,0,53.92683488093715
1402,E(o),93.823,30.489,2019,10.41,4933,0,other,0,48.74184964836702
1403,E(o),94.117,30.789,2019,12.4,4656,0,other,0,338.389775798284
1404,M(e),94.211,30.732,2019,10.54,4550,0,moraine,0,44.759247777155046
1405,E(o),94.118,30.706,2019,17.53,4741,0,other,0,31.3456917967082
1406,M(e),94.134,30.262,2019,12.6,4161,0,moraine,0,270.3256943022208
1407,M(o),94.344,30.849,2019,22.22,5015,0,moraine,0,14.491614423951363
1408,M(o),94.353,30.842,2019,11.7,4973,0,moraine,0,13.797882924591882
1409,M(e),94.492,30.654,2019,530.64,3942,0,moraine,0,539.0556554234516
1410,M(e),94.444,30.626,2019,66.04,4095,0,moraine,0,67.92307190045629
1411,E(o),94.266,30.487,2019,25.3,4456,0,other,0,29.56024587462311
1412,M(o),94.455,30.431,2019,13.03,3902,0,moraine,0,24.93067851760268
1413,M(o),94.288,30.181,2019,16.21,4363,0,moraine,0,14.438242741441046
1414,M(o),94.282,30.176,2019,13.91,4607,0,moraine,0,14.438242741441046
1415,M(e),94.603,30.452,2019,181.75,3998,0,moraine,0,197.08751827170897
1416,E(o),94.653,30.393,2019,18.96,4007,0,other,0,13.864961804949608
1417,M(o),94.732,30.352,2019,36.07,2698,0,moraine,0,32.391274537075034
1418,M(e),94.759,30.537,2019,51.12,3631,0,moraine,0,53.676433730594
1419,M(e),95.032,30.482,2019,14.85,4335,0,moraine,0,144.35756360847367
1420,M(e),95.082,30.395,2019,12.22,4151,0,moraine,0,32.45200742982773
1421,E(o),92.485,30.093,2019,11.49,5158,0,other,0,5.982514417350399
1422,E(o),92.457,30.072,2019,10.98,5096,0,other,0,24.795386600838512
1423,E(o),92.443,30.049,2019,52.8,4993,0,other,0,42.05167396541189
1424,E(o),92.72,30.327,2019,14.1,5213,0,other,0,35.2607262623105
1425,E(o),92.533,30.089,2019,11.3,5084,0,other,0,6.293528033750311
1426,E(o),92.742,30.006,2019,14.1,5108,0,other,0,10.342568690014089
1427,E(o),92.925,30.297,2019,29.42,4831,0,other,0,31.551775428822367
1428,E(o),92.968,30.229,2019,10.6,4851,0,other,0,66.49814985489576
