Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
2137,E(c),96.459,28.809,2023,35.25,4078,0,other,0,31.9459388235264
2138,E(o),96.44,28.802,2023,30.97,4114,0,other,0,31.9459388235264
2139,E(o),96.484,28.801,2023,34.81,3819,0,other,0,31.9459388235264
2140,E(o),96.386,28.765,2023,13.52,3855,0,other,0,16.45459296806688
2141,E(o),96.375,28.749,2023,25.74,3784,0,other,0,17.55735527262455
2142,E(o),96.353,28.748,2023,34.0,3618,0,other,0,17.55735527262455
2143,E(c),96.413,28.74,2023,12.04,4105,0,other,0,24.727796457114618
2144,E(o),96.446,28.729,2023,21.19,4086,0,other,0,12.362946042788831
2145,E(c),96.485,28.727,2023,28.63,4084,0,other,0,18.58410528502134
2146,E(c),96.392,28.727,2023,19.81,4176,0,other,0,24.727796457114618
2147,E(o),96.422,28.725,2023,16.86,4218,0,other,0,24.727796457114618
2148,E(o),96.405,28.721,2023,17.45,4097,0,other,0,24.727796457114618
2149,E(c),96.426,28.666,2023,20.84,4238,0,other,0,14.655388253756994
2150,E(c),96.486,28.66,2023,30.67,4125,0,other,0,24.505931760257784
2151,E(c),96.439,28.617,2023,10.66,3914,0,other,0,4.729725304732637
2152,E(o),96.312,28.614,2023,11.33,3968,0,other,0,9.460452424996644
2153,E(c),96.32,28.608,2023,23.55,4239,0,other,0,9.460452424996644
2154,E(o),96.408,28.565,2023,14.11,4124,0,other,0,8.833224453488691
2155,E(o),96.355,28.563,2023,10.39,4152,0,other,0,7.098258203894587
2156,E(c),96.366,28.563,2023,10.25,3897,0,other,0,7.098258203894587
2157,E(o),96.443,28.545,2023,12.55,4297,0,other,0,8.678836612574514
2158,E(o),96.394,28.539,2023,11.72,4010,0,other,0,27.85032827518732
2159,E(c),96.424,28.524,2023,14.09,4096,0,other,0,42.768041777815256
2160,E(c),96.444,28.522,2023,10.03,4157,0,other,0,14.991674555746338
2161,E(o),96.25,28.521,2023,16.14,3636,0,other,0,34.24064619858646
2162,E(c),96.398,28.519,2023,15.49,4247,0,other,0,45.845465907857246
2163,E(c),96.398,28.513,2023,26.12,4345,0,other,0,67.6324242558854
2164,E(o),96.391,28.505,2023,21.9,4560,0,other,0,76.62920138879346
2165,E(c),96.377,28.421,2023,12.36,3763,0,other,0,28.193486051477013
2166,E(o),96.515,28.923,2023,13.69,4091,0,other,0,11.396722160110361
2167,E(o),96.51,28.872,2023,18.7,3926,0,other,0,24.852340111157503
2168,E(o),96.497,28.838,2023,21.0,3388,0,other,0,14.15647427305321
2169,E(o),96.532,28.829,2023,37.63,3584,0,other,0,31.467845355618238
2170,E(c),96.538,28.807,2023,17.48,4187,0,other,0,40.60537402209587
2171,E(o),96.512,28.801,2023,26.17,4344,0,other,0,52.40963127590874
2172,O,96.531,28.776,2023,101.67,3510,0,other,0,95.23888098037374
2173,O,96.517,28.764,2023,14.33,3502,0,other,0,80.67806998630587
2174,O,96.511,28.745,2023,24.68,3219,0,other,0,19.761862163643638
2175,E(o),96.505,28.707,2023,26.84,4018,0,other,0,33.24237946575099
2176,E(c),96.572,28.697,2023,20.56,4133,0,other,0,18.59003069887409
2177,E(c),96.551,28.694,2023,33.52,4220,0,other,0,18.59003069887409
2178,E(c),96.584,28.687,2023,21.37,4132,0,other,0,12.525502325516106
2179,E(o),96.633,28.685,2023,12.1,4299,0,other,0,24.103588303989614
2180,E(o),96.51,28.676,2023,20.27,4310,0,other,0,33.24237946575099
2181,E(o),96.611,28.668,2023,22.91,4492,0,other,0,25.922431803247633
2182,E(o),96.632,28.666,2023,17.58,4217,0,other,0,25.922431803247633
2183,M(e),96.124,29.365,2023,25.07,3995,0,moraine,0,15.808926285788402
2184,E(o),96.195,29.329,2023,25.27,4286,0,other,0,21.059833543732864
2185,E(o),96.209,29.324,2023,25.02,4333,0,other,0,21.059833543732864
2186,E(c),96.156,29.305,2023,21.0,4233,0,other,0,26.233331318742973
2187,M(o),96.245,29.264,2023,17.37,4408,0,moraine,0,66.04489776852319
2188,M(o),96.246,29.257,2023,89.3,4432,0,moraine,0,66.04489776852319
2189,M(e),96.375,29.387,2023,29.13,4997,0,moraine,0,159.01642976106774
2190,M(o),96.279,29.224,2023,66.27,4207,0,moraine,0,78.29243395266602
2191,E(c),96.346,29.175,2023,27.74,4298,0,other,0,21.40493150608907
2192,M(e),96.327,29.175,2023,46.2,4379,0,moraine,0,21.40493150608907
2193,M(o),96.324,29.13,2023,26.67,4392,0,moraine,0,19.531884236222897
2194,M(o),96.399,29.127,2023,10.09,4066,0,moraine,0,51.38625505310237
2195,M(e),96.617,29.597,2023,10.44,5104,0,moraine,0,61.073482651210284
2196,M(e),96.674,29.589,2023,19.1,4631,0,moraine,0,46.30636758352171
2197,M(e),96.63,29.561,2023,12.4,4919,0,moraine,0,98.2667021839779
2198,O,96.701,29.491,2023,610.17,3916,0,other,0,449.60059651794563
2199,M(e),96.627,29.421,2023,31.33,4079,0,moraine,0,56.56114462215459
2200,M(o),96.681,29.406,2023,11.75,4834,0,moraine,0,8.996419971449711
2201,E(c),96.66,29.124,2023,17.71,4329,0,other,0,27.224048359410155
2202,M(e),96.977,29.502,2023,12.44,5145,0,moraine,0,13.755442445871617
2203,O,96.787,29.462,2023,518.0,3916,0,other,0,474.51219568483447
2204,E(o),96.828,29.397,2023,401.62,3917,0,other,0,414.41659409400387
2205,M(e),96.816,29.298,2023,292.36,3954,0,moraine,0,309.2548988441489
2206,M(l),96.835,29.295,2023,95.04,4013,0,moraine,0,237.67983842003528
2207,E(o),96.837,29.268,2023,108.04,4119,0,other,0,51.21947933987277
2208,M(e),96.938,29.263,2023,12.3,4676,0,moraine,0,41.371623180171696
2209,M(o),96.965,29.254,2023,10.15,4631,0,moraine,0,30.165167705405683
2210,M(e),96.966,29.248,2023,25.6,4673,0,moraine,0,30.165167705405683
2211,M(o),96.826,29.238,2023,209.76,4219,0,moraine,0,208.19796995304281
2212,M(o),96.805,29.23,2023,144.0,4266,0,moraine,0,186.88511607260094
2213,M(e),96.814,29.221,2023,52.51,4279,0,moraine,0,191.97828292718643
2214,M(e),96.857,29.179,2023,13.26,4412,0,moraine,0,12.702407944495558
2215,M(o),96.867,29.171,2023,12.68,4458,0,moraine,0,103.75895288089085
2216,M(o),96.799,29.071,2023,38.92,2466,0,moraine,0,24.644978125643682
2217,M(o),96.493,28.952,2023,15.31,4493,0,moraine,0,16.18503399921374
2218,M(e),96.421,28.518,2023,16.11,4086,0,moraine,0,45.845465907857246
2219,O,96.334,28.345,2023,12.55,2990,0,other,0,9.325830521706619
2220,E(o),96.561,28.954,2023,15.69,4277,0,other,0,13.829403657723935
2221,E(o),96.74,28.939,2023,10.73,4352,0,other,0,12.41414575003675
2222,E(o),96.564,28.924,2023,12.74,4447,0,other,0,15.87734767996184
2223,E(o),96.553,28.921,2023,25.07,4463,0,other,0,15.87734767996184
2224,E(c),96.525,28.908,2023,14.85,4295,0,other,0,11.396722160110361
2225,O,96.55,28.898,2023,10.31,3712,0,other,0,15.87734767996184
2226,E(c),96.606,28.81,2023,10.76,4362,0,other,0,23.83855068097738
2227,E(o),96.606,28.777,2023,15.99,4601,0,other,0,20.305629928067116
2228,E(c),96.617,28.77,2023,21.18,4255,0,other,0,19.20464445347715
2229,E(c),96.645,28.647,2023,18.36,4068,0,other,0,17.413199584451014
2230,E(c),96.589,28.644,2023,24.51,4368,0,other,0,15.367899072072934
2231,E(c),96.685,28.637,2023,14.5,4418,0,other,0,13.55367186714438
2232,E(c),96.533,28.628,2023,10.94,4260,0,other,0,5.518291651978445
2233,O,96.565,28.627,2023,16.84,3282,0,other,0,12.217364498670364
2234,E(c),96.522,28.613,2023,10.32,4213,0,other,0,7.8850598791627196
2235,E(o),96.723,28.611,2023,14.21,4107,0,other,0,12.771161591060686
2236,E(o),96.652,28.586,2023,30.13,4068,0,other,0,21.531015702581463
2237,E(o),96.681,28.58,2023,32.17,3999,0,other,0,25.155280019915267
2238,E(o),96.636,28.565,2023,30.27,3368,0,other,0,21.609888263760094
2239,E(o),96.715,28.562,2023,16.48,4019,0,other,0,9.228155003752489
2240,O,96.692,28.559,2023,11.58,3483,0,other,0,21.68570179625162
2241,E(c),96.618,28.541,2023,42.11,4268,0,other,0,31.633259687026072
2242,E(c),96.602,28.541,2023,25.61,4487,0,other,0,31.633259687026072
2243,E(o),96.644,28.534,2023,29.38,4311,0,other,0,29.661132603589813
2244,E(o),96.622,28.53,2023,23.4,3907,0,other,0,31.633259687026072
2245,E(o),96.65,28.527,2023,14.17,4125,0,other,0,19.643938643606504
2246,E(o),96.699,28.516,2023,299.2,3330,0,other,0,272.9321390229378
2247,E(o),96.502,28.512,2023,27.13,4027,0,other,0,21.068417540948264
2248,E(c),96.692,28.492,2023,20.67,4046,0,other,0,170.83819390278924
2249,E(o),96.83,28.864,2023,10.83,4306,0,other,0,18.484912572672005
2250,E(c),96.928,28.85,2023,14.85,4299,0,other,0,8.966644663544402
2251,E(o),96.818,28.843,2023,24.08,4625,0,other,0,22.182030319973602
2252,E(o),96.82,28.832,2023,20.11,4305,0,other,0,22.182030319973602
2253,O,96.789,28.829,2023,31.87,3683,0,other,0,22.10625434161764
2254,E(o),96.756,28.576,2023,17.36,3646,0,other,0,26.176121064443816
2255,E(o),96.766,28.536,2023,25.91,3918,0,other,0,22.876059689736973
2256,E(c),96.8,28.51,2023,14.77,4075,0,other,0,8.601136532417694
2257,E(c),96.833,28.504,2023,15.18,4058,0,other,0,14.20467653139926
2258,E(o),96.843,28.503,2023,12.74,3945,0,other,0,14.20467653139926
2259,E(o),96.86,28.503,2023,17.34,3522,0,other,0,14.20467653139926
2260,E(o),96.882,28.47,2023,23.66,3849,0,other,0,17.208771297758805
2261,E(o),96.885,28.447,2023,18.22,4113,0,other,0,33.24093660504358
2262,E(c),96.924,28.432,2023,36.83,4384,0,other,0,51.00613662265369
2263,E(o),96.872,28.425,2023,36.05,3980,0,other,0,29.22001016626457
2264,E(o),96.837,28.403,2023,16.14,4171,0,other,0,18.169340028655718
2265,E(o),96.869,28.394,2023,11.69,4215,0,other,0,25.358459911262425
2266,E(c),96.858,28.392,2023,30.18,4390,0,other,0,24.568382457624814
2267,E(o),96.859,28.381,2023,19.1,4049,0,other,0,22.67246189445244
2268,E(o),96.817,28.315,2023,19.89,3879,0,other,0,15.652876662935663
2269,M(o),96.819,28.253,2023,16.22,4030,0,moraine,0,34.8069086998176
2270,E(o),96.832,28.245,2023,42.5,3900,0,other,0,34.8069086998176
2271,E(c),96.885,28.214,2023,21.24,3960,0,other,0,55.15948631470571
2272,E(o),96.898,28.202,2023,67.3,3731,0,other,0,55.15948631470571
2273,E(c),96.83,28.165,2023,20.69,3890,0,other,0,11.241649031961067
2274,E(c),96.848,28.159,2023,16.81,3926,0,other,0,11.241649031961067
2275,M(o),97.002,29.701,2023,12.26,5122,0,moraine,0,23.94385635978591
2276,M(o),97.075,29.609,2023,13.92,5279,0,moraine,0,11.5547541071232
2277,M(o),97.061,29.507,2023,13.6,5275,0,moraine,0,15.16374399544127
2278,M(e),97.104,29.496,2023,25.92,5219,0,moraine,0,27.51259304445072
2279,M(e),97.035,29.472,2023,14.95,5238,0,moraine,0,18.05580137343976
2280,M(e),97.085,29.46,2023,15.56,4994,0,moraine,0,14.77754495698398
2281,M(o),97.012,29.403,2023,10.4,5156,0,moraine,0,20.42069664454774
2282,M(e),97.022,29.392,2023,20.49,5007,0,moraine,0,20.42069664454774
2283,M(e),97.029,29.228,2023,22.63,3952,0,moraine,0,27.11952560443042
2284,M(o),97.155,29.087,2023,25.64,4222,0,moraine,0,26.603833843244864
2285,M(o),97.095,29.039,2023,10.02,4430,0,moraine,0,9.341470493975303
2286,E(o),97.249,29.015,2023,15.19,4409,0,other,0,8.718361680164879
2287,E(o),97.134,29.004,2023,12.94,4401,0,other,0,30.07840229057885
2288,M(o),97.376,29.466,2023,18.87,5011,0,moraine,0,20.32753538644633
2289,M(o),97.333,29.229,2023,13.94,4761,0,moraine,0,20.064344020799492
2290,E(o),97.378,29.216,2023,14.43,4303,0,other,0,16.14786109923617
2291,M(o),97.37,29.2,2023,16.42,4623,0,moraine,0,32.37742024342961
2292,E(o),97.536,29.066,2023,12.18,4795,0,other,0,9.497240501321437
2293,E(o),97.512,29.032,2023,14.82,4141,0,other,0,54.4208488256008
2294,E(o),97.231,28.995,2023,14.62,4597,0,other,0,52.55464677032571
2295,E(o),97.215,28.977,2023,63.42,4092,0,other,0,56.089953835675985
2296,E(o),97.195,28.956,2023,13.06,4271,0,other,0,19.09018374432677
2297,E(o),97.1,28.947,2023,47.64,4412,0,other,0,43.2984024423191
2298,E(o),97.153,28.916,2023,15.22,4513,0,other,0,81.82137562302142
2299,E(o),97.149,28.904,2023,33.69,4319,0,other,0,43.78060668607601
2300,E(o),97.165,28.898,2023,15.17,4713,0,other,0,26.414157955020805
2301,M(o),97.092,28.848,2023,14.66,4448,0,moraine,0,18.16871442001003
2302,E(o),97.13,28.846,2023,42.05,4446,0,other,0,38.77832405461765
2303,E(o),97.148,28.835,2023,18.1,4392,0,other,0,38.77832405461765
2304,E(o),97.152,28.821,2023,12.28,4288,0,other,0,12.271629685544537
2305,E(o),97.17,28.813,2023,19.35,4401,0,other,0,9.520443082083746
2306,E(o),97.126,28.808,2023,17.39,4189,0,other,0,11.960306029599286
2307,E(o),97.183,28.796,2023,16.32,4457,0,other,0,20.93038069250667
2308,M(o),97.219,28.786,2023,22.91,4270,0,moraine,0,31.170050205107323
2309,E(o),97.153,28.783,2023,83.11,3712,0,other,0,77.60264055606919
2310,E(o),97.101,28.767,2023,12.38,4326,0,other,0,18.654908674244336
2311,O,97.058,28.763,2023,39.04,3285,0,other,0,34.558058747868635
2312,E(o),97.137,28.753,2023,20.19,4176,0,other,0,18.969760312638407
2313,E(o),97.097,28.747,2023,10.9,4438,0,other,0,9.368341088918719
2314,E(o),97.217,28.744,2023,21.99,4318,0,other,0,32.51092698261241
2315,E(o),97.142,28.702,2023,16.78,4378,0,other,0,11.736034320264023
2316,E(o),97.157,28.351,2023,15.17,4079,0,other,0,9.641441815524578
2317,E(o),97.234,28.303,2023,23.39,4279,0,other,0,16.998721872445497
2318,E(o),97.218,28.291,2023,15.73,4071,0,other,0,16.998721872445497
2319,E(o),97.225,28.264,2023,12.77,4167,0,other,0,19.140819336010352
2320,E(c),97.232,28.262,2023,26.62,4183,0,other,0,23.093019041305244
2321,E(o),97.175,28.226,2023,11.64,3898,0,other,0,7.832934529797146
2322,E(o),97.12,28.22,2023,11.79,3986,0,other,0,4.510134009940263
2323,E(o),97.236,28.2,2023,29.04,3900,0,other,0,19.547582058844267
2324,E(o),97.24,28.087,2023,21.98,4507,0,other,0,18.617625541436738
2325,E(o),97.215,28.084,2023,18.46,4023,0,other,0,18.617625541436738
2326,E(o),97.226,28.058,2023,18.41,4113,0,other,0,31.465239569977165
2327,E(o),97.166,28.054,2023,13.67,4131,0,other,0,7.9247995349003295
2328,E(o),97.193,28.041,2023,11.33,4217,0,other,0,31.465239569977165
2329,E(o),97.218,28.041,2023,38.26,3936,0,other,0,31.465239569977165
2330,E(o),97.126,28.04,2023,35.71,3969,0,other,0,23.381267711717925
2331,E(o),97.132,28.035,2023,13.21,3977,0,other,0,23.381267711717925
2332,E(o),97.241,28.034,2023,18.18,4299,0,other,0,31.465239569977165
2333,E(o),97.186,28.025,2023,14.89,4227,0,other,0,10.54448079499102
2334,E(o),97.175,28.024,2023,13.28,4037,0,other,0,10.54448079499102
2335,E(o),97.194,28.02,2023,11.0,4040,0,other,0,30.05098761615123
2336,E(o),97.215,28.016,2023,10.8,4303,0,other,0,24.649301525870342
2337,E(o),97.176,28.008,2023,15.42,4240,0,other,0,32.271167455326136
2338,E(o),97.268,28.989,2023,14.17,4416,0,other,0,6.048197192148117
2339,E(o),97.327,28.973,2023,16.29,4541,0,other,0,15.080295098997013
2340,E(o),97.335,28.958,2023,14.08,4595,0,other,0,13.987189105472245
2341,E(o),97.32,28.947,2023,29.34,4607,0,other,0,13.987189105472245
2342,M(o),97.304,28.944,2023,43.16,4732,0,moraine,0,13.987189105472245
2343,E(o),97.262,28.94,2023,93.63,4412,0,other,0,79.29311025851597
2344,E(o),97.35,28.915,2023,43.77,4016,0,other,0,42.60344412171859
2345,E(o),97.336,28.892,2023,13.58,4429,0,other,0,32.79015143688053
2346,M(o),97.355,28.877,2023,44.22,4569,0,moraine,0,35.22785362531856
2347,E(c),97.337,28.691,2023,12.0,4422,0,other,0,13.940483875845393
2348,E(o),97.439,28.595,2023,14.46,4271,0,other,0,11.432663487639212
2349,E(o),97.366,28.548,2023,14.71,4306,0,other,0,11.20105562409337
2350,E(o),97.393,28.548,2023,12.59,4331,0,other,0,11.20105562409337
2351,O,97.493,28.514,2023,20.47,4469,0,other,0,13.887511084038088
2352,E(o),97.322,28.482,2023,13.1,4348,0,other,0,9.708447793221875
2353,E(o),97.38,28.472,2023,12.22,4388,0,other,0,12.393245633491787
2354,E(o),97.409,28.464,2023,10.72,4420,0,other,0,8.525295119631888
2355,E(o),97.253,28.432,2023,12.87,4315,0,other,0,9.476110983497717
2356,E(o),97.401,28.426,2023,14.03,4289,0,other,0,8.292054637908493
2357,E(o),97.465,28.412,2023,56.61,4300,0,other,0,48.653320548744446
2358,E(o),97.406,28.411,2023,11.28,4443,0,other,0,8.292054637908493
2359,E(o),97.393,28.4,2023,10.29,4472,0,other,0,7.741189241510043
2360,M(o),97.446,28.369,2023,15.15,4054,0,moraine,0,15.885371427457267
2361,E(o),97.369,28.34,2023,14.89,4230,0,other,0,15.097421413092004
2362,E(o),97.343,28.313,2023,16.19,4146,0,other,0,15.097421413092004
2363,E(c),97.253,28.274,2023,20.87,4290,0,other,0,23.093019041305244
2364,E(o),97.331,28.243,2023,11.86,4333,0,other,0,25.47298028382199
2365,E(o),97.25,28.24,2023,11.79,3980,0,other,0,11.70602856660954
2366,E(o),97.269,28.227,2023,16.83,4145,0,other,0,22.629120030530107
2367,E(o),97.285,28.223,2023,32.29,4189,0,other,0,22.629120030530107
2368,E(c),97.318,28.214,2023,12.12,4373,0,other,0,9.812457490104228
2369,E(o),97.329,28.174,2023,14.32,4307,0,other,0,11.955557740999472
2370,E(o),97.32,28.162,2023,10.73,4038,0,other,0,12.034735476962439
2371,E(o),97.274,28.149,2023,14.13,3953,0,other,0,20.429664960279347
2372,E(o),97.29,28.14,2023,26.03,4055,0,other,0,20.429664960279347
2373,E(o),97.306,28.136,2023,21.99,4225,0,other,0,20.429664960279347
2374,E(o),97.321,28.136,2023,17.77,4276,0,other,0,18.846738345373957
2375,E(o),97.3,28.116,2023,17.74,4029,0,other,0,41.82642517712563
2376,E(o),97.311,28.107,2023,21.72,4343,0,other,0,45.39135235983562
2377,E(o),97.32,28.106,2023,12.4,4358,0,other,0,16.474057876294257
2378,E(c),97.27,28.101,2023,14.99,4169,0,other,0,46.42122395959594
2379,E(o),97.289,28.096,2023,53.06,3762,0,other,0,46.42122395959594
2380,E(o),97.304,28.08,2023,23.71,4304,0,other,0,45.70832327268619
2381,E(c),97.357,28.061,2023,15.82,4344,0,other,0,20.20822530864311
2382,E(o),97.33,28.054,2023,25.72,4424,0,other,0,21.079955016085577
2383,M(o),97.281,28.053,2023,10.51,4499,0,moraine,0,10.30307291475582
2384,E(o),97.293,28.045,2023,10.43,4472,0,other,0,10.30307291475582
2385,M(e),97.549,28.991,2023,17.75,4390,0,moraine,0,34.8742762902653
2386,E(c),97.522,28.938,2023,21.47,4392,0,other,0,50.54038910878397
2387,E(o),97.612,28.863,2023,11.56,4558,0,other,0,8.337156799626763
2388,E(o),97.631,28.852,2023,12.69,4523,0,other,0,8.337156799626763
2389,E(o),97.548,28.556,2023,12.3,4363,0,other,0,8.281872585413893
2390,E(o),97.621,28.536,2023,15.42,4616,0,other,0,16.41035798107782
2391,E(o),97.527,28.518,2023,24.32,4449,0,other,0,17.27987323845406
2392,E(o),96.707,27.816,2023,10.89,3488,0,other,0,6.433229922190897
2393,E(c),96.878,27.759,2023,10.4,3857,0,other,0,5.800936696220319
2394,E(o),96.845,27.742,2023,18.26,3778,0,other,0,11.366886017121018
2395,E(o),96.871,27.732,2023,12.07,4012,0,other,0,12.480530646120819
2396,E(o),96.848,27.726,2023,18.83,3669,0,other,0,11.366886017121018
2397,E(o),96.877,27.719,2023,20.25,3664,0,other,0,12.480530646120819
2398,E(o),96.938,27.712,2023,12.92,3751,0,other,0,13.754146858017641
2399,E(o),96.86,27.69,2023,49.45,3373,0,other,0,22.025658936200724
2400,E(o),96.878,27.646,2023,15.08,3263,0,other,0,8.829676079840596
2401,E(c),96.916,27.637,2023,10.1,3689,0,other,0,3.9777918333634488
2402,E(c),97.187,27.996,2023,40.63,4091,0,other,0,32.271167455326136
2403,E(o),97.098,27.99,2023,12.28,3687,0,other,0,5.074905059274631
2404,E(o),97.105,27.959,2023,17.42,3831,0,other,0,13.24613075342826
2405,E(o),97.108,27.949,2023,12.82,3874,0,other,0,13.24613075342826
2406,E(c),97.131,27.948,2023,11.08,3819,0,other,0,13.008177179151202
2407,E(o),97.316,27.994,2023,13.95,4270,0,other,0,2.299510883273189
2408,E(o),97.369,27.989,2023,51.93,4188,0,other,0,2.7750061416752243
2409,E(o),97.358,27.893,2023,21.52,3931,0,other,0,20.717182370887407
2410,E(o),97.36,27.879,2023,40.18,4158,0,other,0,20.717182370887407
