Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
719,M(e),82.853,29.796,2023,53.83,5160,0,moraine,0,54.93915679821488,48.938590578421866,54.939156798220615,1.2001132439597497
720,M(e),82.885,29.762,2023,40.66,5118,0,moraine,0,42.797214808996415,36.4825495865311,42.79721480899554,1.2629330444928883
721,M(e),82.974,29.735,2023,80.86,5337,0,moraine,0,93.18100137254244,84.44710724916187,93.18100160270919,1.7467788707094627
722,M(e),82.984,29.688,2023,45.06,5089,0,moraine,0,64.12551280202977,67.94802264952872,64.12551280205234,-0.7645019694952765
723,E(o),83.044,30.538,2023,26.81,5375,0,other,0,21.733368316838423,22.352114672540928,21.73336831683994,-0.1237492711401977
724,E(o),83.073,30.529,2023,27.15,5609,0,other,0,40.07478473445013,21.430020537561646,40.07478473445869,3.7289528393794087
725,M(o),83.327,30.751,2023,12.34,5631,0,moraine,0,13.122617625827685,12.19330687540118,13.122617625845805,0.18586215008892495
726,M(e),83.365,30.58,2023,10.59,5719,0,moraine,0,18.552689632385853,11.132570768459832,18.552689632401588,1.4840237727883512
727,O,83.519,30.591,2023,270.94,5227,0,other,0,146.87350999887158,228.88875141552072,146.8735099988679,-16.403048283330566
728,O,83.518,30.563,2023,42.47,5240,0,other,0,77.76831271179192,114.41279134645843,77.76831271178646,-7.328895726934394
729,O,83.512,30.551,2023,16.57,5239,0,other,0,33.86739236600171,25.516567874888697,33.86739236600593,1.6701648982234467
730,O,83.764,30.669,2023,12.51,5193,0,other,0,10.50440007905444,9.7320200518366,10.504400079056058,0.15447600544389176
731,O,83.763,30.662,2023,13.83,5192,0,other,0,10.50440007905444,9.7320200518366,10.504400079056058,0.15447600544389176
732,O,83.754,30.617,2023,25.44,5181,0,other,0,8.578530044532961,7.41925853897849,8.578530044537212,0.2318543011117443
733,O,83.764,30.612,2023,13.4,5180,0,other,0,8.578530044532961,7.41925853897849,8.578530044537212,0.2318543011117443
734,E(o),83.963,30.5,2023,14.7,5497,0,other,0,12.379718953774766,12.457093748459291,12.37971895377875,-0.015474958936108152
735,M(o),83.842,30.492,2023,23.49,5633,0,moraine,0,21.356768059011785,20.969881476414905,21.35676805901279,0.07737731651957702
736,E(o),83.908,30.48,2023,41.76,5521,0,other,0,36.9920443423141,37.68854205181113,36.99204434231199,-0.13929954189982824
737,E(o),83.984,30.465,2023,84.88,5450,0,other,0,78.63908647596713,78.8713100247669,78.63908647595873,-0.04644470976163291
738,E(o),83.898,30.461,2023,18.62,5536,0,other,0,36.9920443423141,37.68854205181113,36.99204434231199,-0.13929954189982824
739,E(o),83.973,30.461,2023,19.08,5448,0,other,0,78.63908647596713,78.8713100247669,78.63908647595873,-0.04644470976163291
740,E(o),83.996,30.431,2023,206.16,5429,0,other,0,192.0994923588499,192.02204724273446,192.09949235903147,0.015489023259402757
741,E(o),83.073,29.731,2023,21.82,5086,0,other,0,38.912525695222186,38.44465217822721,38.91252569521836,0.09357470339823096
742,O,83.105,29.726,2023,113.22,5010,0,other,0,97.94523594278508,95.60571653931434,97.94523594278365,0.46790388069386213
743,M(e),83.025,29.693,2023,30.18,5371,0,moraine,0,64.12551280202977,67.94802264952872,64.12551280205234,-0.7645019694952765
744,O,83.19,29.689,2023,54.5,5007,0,other,0,37.60072099851643,33.70017672636827,37.600720998512244,0.780108854428795
745,O,83.097,29.686,2023,25.38,5040,0,other,0,20.283236543784376,20.517270222949605,20.283236543787055,-0.04680673583251007
746,O,83.182,29.674,2023,25.01,5011,0,other,0,37.60072099851643,33.70017672636827,37.600720998512244,0.780108854428795
747,M(o),83.106,29.655,2023,32.58,5241,0,moraine,0,30.122173933899617,31.526913490573417,30.122173933895926,-0.2809479113354982
748,M(o),83.151,29.632,2023,20.93,5367,0,moraine,0,21.46509021653641,22.40178478102544,21.465090216534637,-0.1873389128981607
749,E(o),83.131,29.627,2023,10.61,5366,0,other,0,21.46509021653641,22.40178478102544,21.465090216534637,-0.1873389128981607
750,O,83.376,29.604,2023,145.71,4889,0,other,0,129.3723401100954,128.51351512289912,129.3723401100954,0.17176499743925433
751,O,83.355,29.582,2023,118.74,4888,0,other,0,108.70603900218394,106.83183155266636,108.70603900218394,0.37484148990351684
752,O,83.444,29.511,2023,211.06,4959,0,other,0,203.73313908147057,203.7331503597492,203.73313908147057,-2.2556557269126644e-06
753,O,83.428,29.499,2023,59.8,4959,0,other,0,199.9039500219559,199.9039613002345,199.9039500219559,-2.2556557212283224e-06
754,O,83.646,29.322,2023,15.53,5159,0,other,0,10.961135726914716,14.327771250870999,10.961135726914716,-0.6733271047912567
755,E(o),83.618,29.268,2023,30.54,5168,0,other,0,19.5056869396958,21.4640466292497,19.5056869396958,-0.39167193791078037
756,M(e),84.068,30.58,2023,28.04,5675,0,moraine,0,25.898775505308222,28.06345698997691,25.898775505308222,-0.4329362969337375
757,O,84.096,30.391,2023,24.88,5396,0,other,0,955.5885287113284,957.9896021230966,955.5885287113283,-0.48021468235365317
758,M(e),83.861,30.457,2023,17.69,5710,0,moraine,0,30.886961821741604,29.570987370831038,30.886961821741604,0.2631948901821133
759,M(e),83.846,30.453,2023,22.55,5580,0,moraine,0,30.886961821741604,29.570987370831038,30.886961821741604,0.2631948901821133
760,O,83.764,29.47,2023,77.62,5282,0,other,0,64.49850627003983,88.10853537565797,64.49850627003983,-4.722005821123628
761,M(o),84.537,29.887,2023,10.44,5638,0,moraine,0,9.577617766047696,10.279393630023485,9.577617766047695,-0.14035517279515802
762,E(o),84.744,29.122,2023,14.81,5049,0,other,0,12.237681662234,12.23768248450725,12.237681662234001,-1.6445464972036917e-07
763,E(o),84.839,29.076,2023,11.36,5434,0,other,0,9.02542339397767,9.33935163001234,9.02542339397767,-0.06278564720693396
764,M(e),84.3,28.928,2023,20.69,5431,0,moraine,0,18.155266889708734,18.15527787065355,18.155266889708738,-2.196188962244605e-06
765,E(o),84.348,28.909,2023,11.92,5356,0,other,0,18.08405094949402,13.602247583943585,18.08405094949402,0.896360673110087
766,M(e),84.508,28.908,2023,35.26,5539,0,moraine,0,43.39020935996341,40.245931061175106,43.39020935996341,0.6288556597576601
767,O,87.38,29.162,2023,11.04,4485,0,other,0,1.333087595782719,13.801253813835038,1.333087595782719,-2.4936332436104633
768,E(o),87.925,29.642,2023,11.38,5282,0,other,0,2.731653018549283,4.916960844604465,2.731653018549283,-0.4370615652110364
769,E(o),87.916,29.584,2023,12.16,5424,0,other,0,10.6204709371524,10.542377540221116,10.620470937152401,0.015618679386257028
770,O,87.568,28.847,2023,10.39,5288,0,other,0,122.79904536558122,124.29367953073073,122.79904536558122,-0.2989268330299012
771,O,87.56,28.832,2023,140.16,5296,0,other,0,125.78869647826734,127.28333064341689,125.78869647826734,-0.29892683302990974
772,M(e),87.625,28.804,2023,17.1,5528,0,moraine,0,24.63130489103667,24.631309366798263,24.631304891036674,-8.95152317781367e-07
773,M(o),87.603,28.799,2023,11.84,5591,0,moraine,0,20.29895809086995,19.590963510502764,20.29895809086995,0.14159891607343694
774,M(e),87.641,28.796,2023,26.55,5344,0,moraine,0,24.63130489103667,24.631309366798263,24.631304891036674,-8.95152317781367e-07
775,E(o),88.24,29.754,2023,29.88,5600,0,other,0,24.791187907605856,26.19447499430396,24.791187907605856,-0.2806574173396207
776,E(o),88.236,29.722,2023,14.3,5422,0,other,0,11.385838770652777,11.073895739893453,11.385838770652777,0.06238860615186468
777,E(o),88.007,29.631,2023,12.11,5410,0,other,0,9.8349621843946,10.069121548342101,9.8349621843946,-0.046831872789500295
778,E(o),88.95,29.5,2023,14.97,5391,0,other,0,11.801674565363331,11.723520434345243,11.801674565363331,0.015630826203617686
779,E(o),89.354,29.563,2023,10.26,5427,0,other,0,7.967076343870521,7.654641031945401,7.967076343870521,0.062487062385024036
780,E(o),89.592,29.887,2023,10.01,5407,0,other,0,36.286227313249384,36.05263166504694,36.286227313249384,0.046719129640489146
781,E(o),89.596,29.873,2023,39.71,5342,0,other,0,36.286227313249384,36.05263166504694,36.286227313249384,0.046719129640489146
782,E(o),89.718,29.843,2023,13.6,5296,0,other,0,11.06043490494243,10.904654384019384,11.06043490494243,0.031156104184609033
783,E(o),89.882,29.509,2023,11.9,5420,0,other,0,9.84886579681503,9.379861532712791,9.84886579681503,0.09380085282044774
784,E(o),89.831,29.495,2023,13.37,5493,0,other,0,10.786125364442675,10.629805404949526,10.786125364442677,0.03126399189863029
785,E(o),89.867,29.489,2023,13.26,5478,0,other,0,9.84886579681503,9.379861532712791,9.84886579681503,0.09380085282044774
786,M(o),89.932,29.477,2023,13.27,5408,0,moraine,0,10.24089273747459,10.005890430686888,10.24089273747459,0.047000461357540504
787,M(e),90.063,29.912,2023,36.3,5131,0,moraine,0,145.48485205906346,152.02279519388398,145.48485205906346,-1.3075886269641046
788,M(e),90.008,29.873,2023,14.55,5290,0,moraine,0,13.704673369134206,13.626804702691269,13.704673369134206,0.015573733288587377
789,E(o),90.183,29.818,2023,18.71,5356,0,other,0,13.478496214116504,13.166854649510878,13.478496214116504,0.062328312921125215
790,E(o),90.151,29.773,2023,13.83,5271,0,other,0,11.535949298429715,11.380057646453178,11.535949298429715,0.03117833039530744
791,O,90.439,29.504,2023,11.03,5352,0,other,0,8.989458879556445,8.833117450235136,8.989458879556445,0.03126828586426171
792,E(o),90.436,29.484,2023,12.88,5332,0,other,0,14.462625156505831,15.00985455096441,14.462625156505831,-0.10944587889171586
793,E(o),90.414,29.475,2023,20.72,5325,0,other,0,14.462625156505831,15.00985455096441,14.462625156505831,-0.10944587889171586
794,E(o),90.495,29.437,2023,11.37,5373,0,other,0,8.28976082056591,8.211556107835076,8.28976082056591,0.01564094254616677
795,M(o),84.926,30.04,2023,20.07,5730,0,moraine,0,17.879490378577113,17.80175500756185,17.879490378577113,0.015547074203052347
796,M(e),84.624,29.866,2023,49.03,5395,0,moraine,0,79.99393895680846,63.948304611950704,79.99393895680846,3.209126868971552
797,M(e),84.632,29.856,2023,14.63,5557,0,moraine,0,165.2107954491254,143.55624270843467,165.2107954491254,4.330910548138149
798,M(e),84.676,29.845,2023,51.54,5536,0,moraine,0,52.263480298402385,52.10771424464737,52.263480298402385,0.031153210751003257
799,M(e),84.691,29.818,2023,20.93,5471,0,moraine,0,47.14135241241221,37.55730458401139,47.14135241241221,1.916809565680164
800,M(o),84.672,29.751,2023,10.35,5554,0,moraine,0,21.98100132657092,23.002302441704884,21.981001326570922,-0.20426022302679242
801,E(o),85.211,29.728,2023,13.64,5374,0,other,0,8.109928076969803,10.449317516115878,8.109928076969803,-0.46787788782921497
802,E(o),85.314,29.74,2023,12.09,5307,0,other,0,9.044589634172818,9.90227690408312,9.044589634172818,-0.1715374539820605
803,E(o),85.783,29.733,2023,15.71,5384,0,other,0,9.045201107293664,22.7655627261599,9.045201107293664,-2.744072323773247
804,O,85.88,29.558,2023,56.48,5186,0,other,0,45.92981089516609,47.88262955250557,45.92981089516609,-0.3905637314678955
805,O,86.422,29.935,2023,10.79,5477,0,other,0,6.303313173092253,8.871324758571685,6.303313173092253,-0.5136023170958864
806,E(o),86.38,29.672,2023,11.06,5512,0,other,0,9.284856131301328,9.440902398823305,9.284856131301327,-0.031209253504395563
807,O,87.028,29.556,2023,119.59,4729,0,other,0,96.93852775892438,103.03152498475858,96.93852775892438,-1.2185994451668392
808,E(c),87.108,29.514,2023,11.54,5432,0,other,0,9.064950989914314,9.377537640421327,9.064950989914314,-0.06251733010140263
809,O,87.428,30.251,2023,20.33,4878,0,other,0,10.472080946588214,24.434490282406188,10.472080946588214,-2.7924818671635947
810,O,87.697,30.088,2023,19.81,4731,0,other,0,14.607320629326178,16.005914835004543,14.607320629326178,-0.27971884113567286
811,E(o),87.016,29.824,2023,26.33,4954,0,other,0,47.68809583757135,52.75326460611812,47.68809583757135,-1.013033753709354
812,E(o),88.62,30.168,2023,50.13,5029,0,other,0,169.6674678549318,175.02508023934934,169.6674678549318,-1.0715224768835072
813,E(o),88.627,30.148,2023,213.67,5011,0,other,0,197.62436516817243,204.45751115055398,197.62436516817243,-1.3666291964763104
814,E(o),88.618,30.105,2023,26.87,4903,0,other,0,22.684121537625757,22.295692553161135,22.684121537625757,0.07768579689292424
815,E(o),89.639,29.899,2023,33.92,5260,0,other,0,28.8033656271212,28.56982528935431,28.8033656271212,0.04670806755337793
816,E(o),89.62,29.894,2023,12.12,5460,0,other,0,28.8033656271212,28.56982528935431,28.8033656271212,0.04670806755337793
817,E(o),89.544,29.877,2023,12.3,5475,0,other,0,10.355952000241084,9.49943306531397,10.355952000241084,0.17130378698542295
818,O,89.534,29.85,2023,25.71,5298,0,other,0,22.43097525467551,22.43098462851403,22.43097525467551,-1.8747677039243627e-06
819,E(o),89.547,29.835,2023,12.28,5394,0,other,0,22.43097525467551,22.43098462851403,22.43097525467551,-1.8747677039243627e-06
820,M(e),88.494,28.006,2023,45.02,5023,0,moraine,0,41.861454366740645,41.46502009407962,41.861454366740645,0.0792868545322051
821,E(o),88.631,28.059,2023,14.81,4917,0,other,0,25.7544908929894,11.252729413850886,25.7544908929894,2.9003522958277026
822,M(e),88.71,28.026,2023,113.46,5148,0,moraine,0,105.66525925592448,106.14085743354356,105.66525925592447,-0.09511963552381815
823,M(e),88.652,28.014,2023,11.65,5522,0,moraine,0,143.67776311836863,138.68282772109694,143.67776311836863,0.9989870794543378
824,E(c),88.561,28.014,2023,26.21,5073,0,other,0,38.29825311609867,35.44370152977862,38.29825311609867,0.5709103172640099
825,M(e),88.698,28.008,2023,99.32,5209,0,moraine,0,125.74490871974224,127.72716151114084,125.74490871974223,-0.3964505582797216
826,M(o),88.571,28.007,2023,26.0,4998,0,moraine,0,31.558316437899183,29.020934870241756,31.558316437899183,0.5074763135314854
827,M(e),88.713,28.006,2023,119.15,5238,0,moraine,0,125.74490871974224,127.72716151114084,125.74490871974223,-0.3964505582797216
828,M(e),88.639,28.002,2023,32.04,5424,0,moraine,0,157.87162119928792,142.1718890611846,157.87162119928792,3.139946427620663
829,M(o),88.756,28.011,2023,108.12,5094,0,moraine,0,89.2687477132846,88.23810130714351,89.2687477132846,0.20612928122821755
830,M(e),88.159,27.92,2023,83.63,5441,0,moraine,0,78.4740698106234,79.1245290429906,78.4740698106234,-0.13009184647343944
831,M(o),88.191,27.893,2023,21.27,5496,0,moraine,0,153.6267462196482,134.81934160797064,153.6267462196482,3.761480922335511
832,M(e),88.24,27.852,2023,30.59,5190,0,moraine,0,33.902384144178036,28.979784868437577,33.902384144178036,0.9845198551480919
833,M(o),88.123,27.563,2023,10.47,4710,0,moraine,0,13.611997661654822,10.587709606438471,13.611997661654822,0.6048576110432702
834,M(e),88.086,27.533,2023,36.8,4860,0,moraine,0,37.584724830821294,36.788458685555305,37.584724830821294,0.15925322905319775
835,E(c),88.083,27.437,2023,13.56,4280,0,other,0,0.3984888293025981,8.368272757993095,0.3984888293025981,-1.5939567857380994
836,M(o),88.418,27.976,2023,16.35,5224,0,moraine,0,20.695130718855037,20.061227540251107,20.695130718855037,0.126780635720786
837,M(o),88.422,27.974,2023,12.85,5185,0,moraine,0,20.54023217544543,14.590201383529312,20.54023217544543,1.1900061583832233
838,M(o),88.43,27.969,2023,14.31,4974,0,moraine,0,20.54023217544543,13.641386184431068,20.54023217544543,1.379769198202872
839,M(o),88.355,27.951,2023,40.34,4989,0,moraine,0,55.211463945619855,54.73550534539244,55.211463945619855,0.09519172004548296
840,M(e),88.305,27.949,2023,35.9,5049,0,moraine,0,50.927566336219634,50.530937989055666,50.927566336219634,0.07932566943279369
841,M(o),88.332,27.947,2023,60.49,5034,0,moraine,0,55.211463945619855,54.73550534539244,55.211463945619855,0.09519172004548296
842,M(e),88.25,27.881,2023,14.4,5198,0,moraine,0,24.052615217358714,25.243075734874346,24.052615217358714,-0.2380921035031264
843,M(e),88.249,27.822,2023,70.94,5414,0,moraine,0,64.72700058540612,20.013908579179486,64.72700058540612,8.942618401245326
844,M(e),88.261,27.817,2023,12.31,5487,0,moraine,0,64.72700058540612,20.013908579179486,64.72700058540612,8.942618401245326
845,E(c),88.484,27.759,2023,13.57,4467,0,other,0,34.49094824599326,67.0729061794107,34.49094824599326,-6.516391586683487
846,E(o),88.453,27.723,2023,14.3,4199,0,other,0,6.756717113258209,21.146580798521413,6.756717113258209,-2.877972737052641
847,M(e),88.376,27.678,2023,18.05,3915,0,moraine,0,31.094788514534223,54.9541205624333,31.094788514534223,-4.7718664095798164
848,M(e),88.545,27.992,2023,68.28,5161,0,moraine,0,61.76939622727632,54.23645403198616,61.769396227276324,1.5065884390580322
849,E(c),88.602,27.991,2023,10.11,4778,0,other,0,54.800471259433195,54.324636313667696,54.800471259433195,0.09516698915309973
850,M(o),88.736,27.988,2023,10.61,5188,0,moraine,0,68.10765348247126,69.53494962548301,68.10765348247126,-0.28545922860234896
851,M(e),88.508,27.982,2023,34.12,4917,0,moraine,0,36.47834623797352,36.71624089544708,36.47834623797352,-0.04757893149471215
852,M(e),88.616,27.975,2023,57.86,4960,0,moraine,0,54.800471259433195,54.324636313667696,54.800471259433195,0.09516698915309973
853,E(o),88.593,27.971,2023,10.09,4748,0,other,0,54.800471259433195,54.324636313667696,54.800471259433195,0.09516698915309973
854,E(o),88.743,27.962,2023,19.61,5065,0,other,0,28.71323476580083,18.640038512951318,28.713234765800834,2.0146392505699033
855,M(e),88.65,27.961,2023,18.36,4964,0,moraine,0,18.24279256325565,14.673502848934461,18.24279256325565,0.713857942864238
856,M(e),88.714,27.957,2023,26.39,5078,0,moraine,0,36.48636541902324,24.430283915136712,36.48636541902324,2.411216300777305
857,M(e),88.747,27.864,2023,18.95,5084,0,moraine,0,18.814994863626666,17.068415873671384,18.814994863626662,0.3493157979910556
858,E(o),88.657,27.816,2023,14.59,4603,0,other,0,17.231308879685272,18.665877407330676,17.231308879685272,-0.2869137055290807
859,E(o),88.69,27.723,2023,12.13,4472,0,other,0,40.93920834415217,34.182360880573,40.93920834415217,1.351369492715834
860,E(o),88.716,27.695,2023,11.4,4207,0,other,0,27.2665070224865,32.12440987556096,27.2665070224865,-0.9715805706148913
861,E(c),88.513,27.671,2023,36.34,4525,0,other,0,3.976361296992192,40.63336751151931,3.9763612969921924,-7.331401242905423
862,E(c),88.687,27.668,2023,14.75,4117,0,other,0,6.043462312565121,31.249787917739678,6.043462312565121,-5.041265121034911
863,E(c),88.69,27.662,2023,15.7,4298,0,other,0,6.043462312565121,15.903620977910203,6.043462312565121,-1.9720317330690165
864,E(o),88.751,27.466,2023,22.25,4052,0,other,0,16.174430797751032,14.740240141228591,16.174430797751032,0.2868381313044882
865,M(e),88.816,27.99,2023,174.29,5303,0,moraine,0,190.23028467769333,180.3967665223395,190.23028467769333,1.9667036310707657
