Longitude,Latitude,Year_final,Lake_area_calculated_ha,Elevation_m,Lake_type_simplified,is_supraglacial,glacier_area_ha,slope_glac_to_lake,glacier_contact,glacier_touch_count,nearest_glacier_dist_m,glacier_elev_m,5y_expansion_rate,10y_expansion_rate,GLOF
85.871,28.36,2019,437.4619295558108,5212,moraine,0,2226.648521515899,0.0,1,4,0.0,5759.0,-7.301676442038866,-4.061679023227805,0
85.869,28.329,2019,191.9194239777159,5167,moraine,0,2339.9838846440375,0.1165962115869363,0,0,1012.039742920952,5285.0,-4.0470994455711775,-1.8022646221811784,0
85.908,28.323,2019,12.726823412021275,5387,moraine,0,163.03771100572536,0.0,1,1,0.0,5462.0,-0.2055260536440691,0.3635823630775075,0
85.838,28.322,2019,527.2612084928271,5067,moraine,0,3760.914119426795,0.0,1,2,0.0,5776.0,-5.422748386240096,9.959781349949344,0
85.93,28.321,2019,31.85947818766557,5298,moraine,0,358.2901036489501,0.0,1,3,0.0,5633.0,-4.965393233965656,0.6798950573660946,0
85.948,28.313,2019,31.85947818766557,5227,moraine,0,358.2901036489501,0.0,1,3,0.0,5633.0,-4.965393233965656,0.6798950573660946,0
85.819,28.297,2019,134.2424220773451,5080,other,0,2339.9838846440375,0.0,1,1,0.0,5285.0,-0.0948702906231631,0.5850554803771729,0
85.83,28.293,2019,167.68259349386682,5023,moraine,0,2339.9838846440375,0.0,1,1,0.0,5285.0,-0.1581152162944477,1.3123731585593474,0
85.915,28.261,2019,8.700563780413358,5106,other,0,36.75745349043571,0.1458126139963402,0,0,4073.721632991978,5700.0,-0.790929048761478,0.253108439329187,0
85.847,28.211,2019,82.29886071739752,4374,moraine,0,1952.1009389621104,0.0,1,4,0.0,5597.0,-25.798630798010617,5.2071723016501865,0
85.923,28.182,2019,39.893516680594104,4355,other,0,673.6832048346872,0.2177608230869261,0,0,1575.1226282933392,4698.0,-0.506578706520638,1.4880938095732872,0
85.905,28.151,2019,46.31719364008402,4495,ice,1,2415.8548552048624,0.0,1,7,0.0,5012.0,-10.150067617958552,7.3946576773073245,0
86.225,28.347,2019,54.610782106236144,5348,moraine,0,2035.1123034947536,0.0,1,2,0.0,5601.0,0.9326239133025952,3.2720180187655727,0
86.192,28.335,2019,145.30430057591968,5422,moraine,0,2575.2270224447675,0.0,1,7,0.0,5877.0,4.031838959161104,17.631721830905366,0
86.158,28.321,2019,60.2461686721027,5549,moraine,0,1144.4593413118346,0.0,1,2,0.0,5588.0,0.0948709896057067,0.7906230033224133,0
86.157,28.303,2019,60.2461686721027,5307,moraine,0,1144.4593413118346,0.0,1,2,0.0,5588.0,0.0948709896057067,0.7906230033224133,0
86.151,28.295,2019,60.2461686721027,5346,moraine,0,1144.4593413118346,0.0,1,2,0.0,5588.0,0.0948709896057067,0.7906230033224133,0
86.131,28.294,2019,38.42411053306686,5244,moraine,0,685.5506460391655,0.0,1,1,0.0,5469.0,0.0790612255087964,0.7115596520792309,0
86.187,28.27,2019,90.93405181476426,5335,moraine,0,9185.745461981,0.0,1,12,0.0,5903.0,2.2456186303204304,2.5303409916850854,0
86.103,28.253,2019,28.0040742203056,5189,moraine,0,195.2467208665484,0.0,1,4,0.0,5417.0,0.7598501689711803,2.705727225905473,0
86.15,28.249,2019,13.368868641262836,5331,moraine,0,201.38873966343075,0.0,1,4,0.0,5555.0,-5.236764425176541,0.0317080783800047,0
86.196,28.243,2019,53.8739457371524,5338,moraine,0,266.91480036339703,0.0,1,4,0.0,5537.0,-1.2025454775238955,4.525173588746247,0
86.226,28.183,2019,19.2313281043598,5223,moraine,0,226.4548502533166,0.0,1,5,0.0,5564.0,-2.865077478948714,2.089115269460777,0
86.066,28.067,2019,33.04397139452715,4630,moraine,0,479.2452134349294,0.0,1,2,0.0,5291.0,-4.231511487376575,-0.6972145561298845,0
86.415,28.392,2019,17.93231421190606,5502,moraine,0,1091.4749548079822,0.0,1,1,0.0,6021.0,-0.4108032406567332,-0.4108204348799077,0
86.384,28.381,2019,118.81243483140754,5551,moraine,0,9449.753090317585,0.0,1,4,0.0,6138.0,3.428650874313689,7.599862701130439,0
86.305,28.374,2019,395.6099239284971,5346,moraine,0,6554.7430362565065,0.0,1,4,0.0,6216.0,6.8907921002173,-2.307199673277455,0
86.259,28.374,2019,32.78977156977915,5544,moraine,0,3043.3115161241885,0.0,1,4,0.0,6069.0,1.9595143038861316,1.831988976880242,0
86.493,28.348,2019,34.29911305578167,5524,moraine,0,541.3706701943149,0.0,1,1,0.0,5788.0,0.4424255300603136,0.2528996454354256,0
86.582,28.199,2019,51.36172686785726,5094,moraine,0,8443.911770764224,0.0,1,1,0.0,6214.0,-13.011086871544912,-5.176421213201519,0
86.365,28.24,2019,42.7245558260321,5327,moraine,0,1108.7219899937884,0.0,1,7,0.0,6206.0,-1.677272647905204,3.6084134393242415,0
86.314,28.194,2019,32.365001572165305,5245,moraine,0,57.34683876153906,0.0,1,6,0.0,5572.0,-1.1867558605208572,1.138655550424993,0
86.351,28.193,2019,25.95868064300196,5339,moraine,0,58.704666587897904,0.0,1,1,0.0,5286.0,-0.9021910348825302,1.3452606826480598,0
86.5,28.033,2019,127.93333686259489,5057,moraine,0,1775.0884904348582,0.0,1,4,0.0,5177.0,-31.265190778956423,7.147754784159827,0
86.514,28.887,2019,76.65995192459721,5098,other,0,,,0,0,,,0.1258009814125017,11.91883645228464,0
86.575,28.84,2019,14.78821627408978,5465,other,0,,,0,0,,,-0.6135537557651614,0.346107204563188,0
86.529,28.815,2019,253.231630527446,5326,other,0,,,0,0,,,0.0786722774706447,25.188575057933253,0
86.511,28.321,2019,9.32681630416205,5321,moraine,0,158.44789370831984,0.0,1,4,0.0,5959.0,-1.2172244494059448,0.806088124144995,0
86.502,28.283,2019,29.733521353057338,5157,ice,1,11443.625944247004,0.0,1,4,0.0,5765.0,5.0294168243464,5.456342538511479,0
86.629,28.207,2019,30.071202712572216,5539,moraine,0,1431.876681912105,0.0,1,1,0.0,5946.0,0.015826668821473,0.4273264171225193,0
86.532,28.185,2019,42.66212409208449,5025,moraine,0,725.7049076593413,0.0,1,1,0.0,5276.0,-5.463268807564832,-3.9259265951697215,0
86.535,28.151,2019,61.5922723660338,5220,moraine,0,1402.8898300519932,0.0,1,3,0.0,5623.0,-3.408350832837937,3.16689486719999,0
86.531,28.135,2019,71.27912848921248,4984,moraine,0,2569.517881605261,0.0,1,4,0.0,5478.0,-1.4709796082021995,-0.5226188146628772,0
86.52,28.073,2019,321.16681558737315,5216,moraine,0,4369.316305173103,0.0,1,7,0.0,5531.0,3.8666663985874608,53.31410010534088,0
86.514,28.044,2019,148.4294683301877,5241,moraine,0,5804.587505984937,0.0,1,10,0.0,5531.0,-16.701342202879566,15.037928274349047,0
86.71,28.038,2019,91.61217080678448,5363,moraine,0,32455.291042198845,0.0,1,9,0.0,5851.0,5.3099401544808185,14.485523417934049,0
86.682,28.026,2019,37.406846943849374,5149,moraine,0,32455.291042198845,0.0,1,9,0.0,5851.0,2.9788679787828363,3.818467428984828,0
86.721,28.017,2019,108.99964575577168,5066,moraine,0,33823.83583885025,0.0,1,9,0.0,6179.0,2.045448311737849,17.963018407731482,0
86.682,28.006,2019,45.192989328575145,4947,moraine,0,47.80492035418609,0.0,1,2,0.0,5517.0,1.0149131627663903,5.375695905929982,0
86.863,28.112,2019,44.90977283202927,5218,ice,1,30878.815076163984,0.0,1,4,0.0,5602.0,1.520783247035854,4.657353263920038,0
87.15,28.274,2019,10.201973541761582,5012,other,0,2.978819218749317,0.6418893162407017,0,0,549.939048787079,5368.0,0.1265385989619034,1.5500713294590238,0
87.246,28.27,2019,14.235783082338484,5166,other,0,,,0,0,,,-5.661524834619074,0.1898120390447609,0
87.053,28.226,2019,54.682915338365234,5050,moraine,0,206.1315837896105,0.8999326988263521,0,0,818.9501292276179,5717.0,-0.3007246798761286,0.3640387234671465,0
87.101,28.208,2019,94.96124181371776,4852,other,0,2.4215944925030137,0.4748932272327252,0,0,1036.0223557344848,5344.0,-0.0316523348440597,2.4057056330672224,0
87.052,28.205,2019,54.682915338365234,4980,other,0,206.1315837896105,0.8999326988263521,0,0,818.9501292276179,5717.0,-0.3007246798761286,0.3640387234671465,0
87.122,28.166,2019,25.1800721614019,5219,other,0,274.145757189049,9.162340437193553,0,0,20.409632373066305,5657.0,-3.984242127330617e-08,0.1583687706716787,0
87.143,28.159,2019,90.89389291868818,5154,other,0,274.145757189049,0.1147660253280889,0,0,4496.104125980473,5657.0,-0.4592177523290018,5.114710565764085,0
87.158,28.152,2019,90.89389291868818,5141,other,0,274.145757189049,0.1147660253280889,0,0,4496.104125980473,5657.0,-0.4592177523290018,5.114710565764085,0
87.174,28.152,2019,90.89389291868818,5075,other,0,274.145757189049,0.1147660253280889,0,0,4496.104125980473,5657.0,-0.4592177523290018,5.114710565764085,0
87.105,28.142,2019,27.238848093578863,5472,moraine,0,274.145757189049,9.162340437193553,0,0,20.409632373066305,5657.0,0.0633472891095273,0.1900421651976188,0
87.112,28.142,2019,27.238848093578863,5470,moraine,0,274.145757189049,9.162340437193553,0,0,20.409632373066305,5657.0,0.0633472891095273,0.1900421651976188,0
87.082,28.13,2019,20.19400136401706,5518,moraine,0,572.0333087682018,3.292913341215265,0,0,67.41750450015483,5738.0,0.1583864621615099,0.3326079392874156,0
87.065,28.111,2019,20.19400136401706,5468,moraine,0,572.0333087682018,3.292913341215265,0,0,67.41750450015483,5738.0,0.1583864621615099,0.3326079392874156,0
87.134,28.069,2019,93.5903119477138,4879,moraine,0,2814.1110381807794,0.0,1,4,0.0,5215.0,-3.071463838313997,14.027246663230212,0
87.047,28.068,2019,86.84468991935096,5589,moraine,0,4055.988162471067,0.0,1,2,0.0,6017.0,1.5848363429209769,12.56724046218107,0
87.193,28.065,2019,85.9051495895318,4837,moraine,0,149.0601843210217,0.0,1,10,0.0,5693.0,-1.521570416563384,12.42613430391092,0
87.167,28.039,2019,70.2920335240828,4739,moraine,0,2814.1110381807794,0.0,1,4,0.0,5215.0,-0.1426676116271096,10.317864231865013,0
87.19,28.032,2019,81.54668687803279,5013,other,0,149.0601843210217,0.0,1,10,0.0,5693.0,-0.4755456856182519,11.554441761611116,0
87.028,28.007,2019,14.35005608751634,5509,moraine,0,825.1909880954174,0.0,1,1,0.0,5765.0,-0.031712472541055,0.2854128183782976,0
87.142,28.005,2019,40.74468069799906,4450,moraine,0,3542.1298603917985,0.0,1,4,0.0,5130.0,-3.8208010694951726,5.231305649068728,0
87.437,28.775,2019,17.788505462121055,5553,other,0,,,0,0,,,-0.0314845058113789,0.330583246767187,0
87.417,28.76,2019,17.788505462121055,5458,other,0,,,0,0,,,-0.0314845058113789,0.330583246767187,0
87.427,28.754,2019,25.42950179498489,5511,other,0,8.909131930787115,0.0292222784272601,0,0,4174.896913109679,5802.0,-0.0472373657946398,1.3221140445247834,0
87.455,28.75,2019,28.97221953505048,5680,other,0,8.909131930787115,0.0292222784272601,0,0,4174.896913109679,5802.0,-0.0314919501011509,2.0306575925379016,0
87.382,28.742,2019,36.69042084442872,5501,other,0,8.909131930787115,0.0967819454969883,0,0,3110.0842048000227,5802.0,-0.157465576989118,1.7794136882011613,0
87.479,28.737,2019,28.97221953505048,5415,other,0,8.909131930787115,0.0292222784272601,0,0,4174.896913109679,5802.0,-0.0314919501011509,2.0627233803870326,0
87.44,28.735,2019,28.97221953505048,5577,other,0,8.909131930787115,0.0292222784272601,0,0,4174.896913109679,5802.0,-0.0314919501011509,2.0306575925379016,0
87.406,28.734,2019,36.69042084442872,5600,other,0,8.909131930787115,0.0967819454969883,0,0,3110.0842048000227,5802.0,-0.157465576989118,1.7794136882011613,0
87.478,28.728,2019,21.02501085487074,5384,other,0,,,0,0,,,-0.0314983739610177,0.9606907745549216,0
86.379,28.393,2019,118.81243483140754,5482,moraine,0,9449.753090317585,0.0,1,4,0.0,6138.0,3.428650874313689,7.599862701130439,0
87.47,28.213,2019,124.07581376232312,4781,other,0,33.77291992126599,1.1042693621283477,0,0,848.5248546550672,5718.0,-1.408569161626224,2.168208338937356,0
87.479,28.172,2019,31.106149084873937,5290,moraine,0,120.19219398266576,0.0,1,6,0.0,5717.0,-6.173725815258704,1.1538178632380158,0
87.418,28.165,2019,42.50472629793515,4818,other,0,42.31536943221275,0.0,1,2,0.0,5953.0,-3.182017737189868,4.97000974003085,0
87.487,28.161,2019,76.80756427956808,5298,moraine,0,1452.8030905467172,0.0,1,8,0.0,5477.0,-2.5174450994738065,7.839518168775042,0
87.443,28.16,2019,27.155106475455423,4854,other,0,322.4538718500551,1.4532405576423095,0,0,171.34121305007446,5111.0,-2.850373672103301,0.806996742835333,0
87.469,28.148,2019,75.22136739263706,5106,moraine,0,1839.314240009326,0.0,1,12,0.0,5783.0,-4.988511445380809,7.522278791388838,0
87.428,28.137,2019,14.730087106979656,5191,moraine,0,581.7310925343936,0.0,1,5,0.0,5473.0,-5.335377545798455,-1.4092265714788794,0
87.354,28.064,2019,2.2979550232976367,4190,other,0,,,0,0,,,0.1584797079387646,0.4437402196209148,0
87.27,28.023,2019,24.337669655939425,4636,other,0,87.59769479349458,0.3066061916330602,0,0,1467.6807327444662,5122.0,-0.0317117028919376,4.201609321413923,0
87.259,28.016,2019,24.337669655939425,4672,other,0,87.59769479349458,0.3066061916330602,0,0,1467.6807327444662,5122.0,-1.536990404814142,4.201609321413923,0
87.297,28.012,2019,9.277364781714958,4416,other,0,12.982827757084282,0.0,1,1,0.0,4920.0,0.127204511455163,1.2053482986848123,0
86.519,28.858,2019,138.36983557617847,5254,other,0,,,0,0,,,0.078662643871695,19.73073798938331,0
87.509,28.841,2019,20.13712328360451,5486,other,0,2.4067276246414298,0.2618409802722112,0,0,1836.9928171669303,5967.0,-0.0943921014670742,0.6450128224613799,0
86.522,28.832,2019,274.23385768624894,5319,other,0,,,0,0,,,0.1258687374507758,29.38902048969384,0
87.553,28.773,2019,20.70115879409466,5319,other,0,137.82450115509366,0.1671292110572932,0,0,3889.2064163288305,5969.0,1.6921288356286369e-06,0.4565287933856609,0
87.625,28.747,2019,15.667508376295132,5545,other,0,35.65224839230599,0.2132653284675539,0,0,1744.3060373341275,5920.0,-2.8015506970829502,0.5511196037178678,0
87.548,28.712,2019,50.72858014466772,5188,other,0,,,0,0,,,1.008260249540618,7.830249804796258,0
87.534,28.694,2019,50.72858014466772,5158,other,0,,,0,0,,,1.008260249540618,7.830249804796258,0
87.634,28.268,2019,24.281744497198485,5674,moraine,0,383.1230473143862,0.0,1,12,0.0,6129.0,-4.239390441019564,3.2112878063086376,0
87.501,28.236,2019,91.1436853684055,5225,moraine,0,453.8140831870795,0.0,1,3,0.0,5793.0,-4.905270741239849,13.133833604901293,0
87.591,28.23,2019,241.66649000950804,5410,moraine,0,3661.302733803916,0.0,1,16,0.0,6136.0,2.5479531747618864,28.21802987265006,0
87.578,28.228,2019,188.72935719687783,5247,moraine,0,3661.302733803916,0.0,1,16,0.0,6136.0,-3.703498559536007,19.767443746541343,0
87.56,28.206,2019,139.98461781510758,5337,moraine,0,3406.149815638704,0.0,1,14,0.0,6136.0,0.965074098571904,10.319193123782345,0
87.641,28.195,2019,53.18468732093114,5352,moraine,0,1343.29943950003,0.0,1,4,0.0,5984.0,-4.409885281120296e-06,0.1582835521224296,0
87.563,28.178,2019,94.43338547922671,5011,moraine,0,2581.8452354081237,0.0,1,4,0.0,5475.0,-29.88928449919016,4.321922401538847,0
87.623,28.167,2019,41.63419794272707,5375,moraine,0,5159.272186641888,0.0,1,13,0.0,6028.0,-5.983681596818238,4.399821241775143,0
87.578,28.164,2019,120.07690189181112,5171,moraine,0,4942.152896589089,0.0,1,16,0.0,6051.0,-34.528134006707624,9.577274577724909,0
87.612,28.155,2019,41.567434046528525,5241,moraine,0,1844.5632223810492,0.0,1,13,0.0,5802.0,-0.6174605332444486,4.386468462535435,0
87.599,28.131,2019,101.62208346477456,5261,moraine,0,1033.6335873493504,0.0,1,11,0.0,6117.0,-18.850563511976507,7.777800935448971,0
87.615,28.118,2019,121.34607876177635,5052,moraine,0,1033.6335873493504,0.0,1,11,0.0,6117.0,-21.258607654925584,11.453254249827584,0
87.586,28.116,2019,151.2875597755735,5050,moraine,0,1033.6335873493504,0.0,1,11,0.0,6117.0,-19.81734189909738,13.956341445103735,0
87.655,28.114,2019,132.9828906471941,4954,moraine,0,325.91318044470734,0.2327255863721586,0,0,1491.0264290626883,5301.0,-0.1108821824292761,0.4752100172104064,0
87.584,28.107,2019,151.2875597755735,4968,moraine,0,1033.6335873493504,0.0,1,11,0.0,6117.0,-14.621699966412065,13.956341445103735,0
87.637,28.093,2019,171.59133129543704,5178,moraine,0,1194.263223521342,0.0,1,5,0.0,5598.0,11.439060765753007,21.15205260331627,0
87.627,28.052,2019,25.04615749762346,5066,moraine,0,827.7874698947812,0.0,1,4,0.0,5616.0,-11.775247545406462,1.649050422636094,0
86.446,27.947,2019,201.68815444508417,5046,moraine,0,3162.4698957594333,0.0,1,7,0.0,5584.0,0.745713933150995,31.578097416061873,0
86.433,27.929,2019,589.8693587423658,5025,moraine,0,3842.648555104524,0.0,1,11,0.0,5870.0,-1.0311991880919775,109.08738386033338,0
86.42,27.927,2019,490.294155856538,5020,moraine,0,3878.6024772880073,0.0,1,12,0.0,5870.0,-0.8569084275931459,90.50529288996933,0
86.465,27.917,2019,286.12175140675345,5259,moraine,0,2785.256515006807,0.0,1,7,0.0,5584.0,-2.2058854788500866,48.3695998915815,0
86.477,27.916,2019,133.1395643918134,5110,moraine,0,2628.3974827738416,0.0,1,6,0.0,5584.0,-2.110622151245144,21.613515009076668,0
86.476,27.861,2019,160.76509020087576,4550,moraine,0,14846.855969489292,0.0,1,4,0.0,5707.0,1.4767584766096715,2.842304283485993,0
86.356,27.85,2019,8.019178717463344,4424,other,0,17.54689811107494,1.0534112874902573,0,0,612.2964578599747,5072.0,-0.5396394959348075,1.365670026495294,0
86.681,27.975,2019,59.162255710097696,4834,moraine,0,8657.639611076955,1.2830357877270897,0,0,332.8044346732016,5261.0,-1.1103254730728764,-0.0158569564283794,0
86.69,27.951,2019,41.953054311557615,4741,moraine,0,8657.639611076955,1.2830357877270897,0,0,332.8044346732016,5261.0,-1.1261863532656091,0.0317277445621158,0
86.699,27.941,2019,41.40702295341647,4709,moraine,0,8657.639611076955,5.755548507857078,0,0,90.34760097845268,5261.0,-0.4456063184918378,0.3014321087997274,0
86.621,27.791,2019,141.023575385557,5157,moraine,0,2114.4785620971907,0.0,1,4,0.0,5261.0,-24.31336203792215,9.184409342908696,0
86.612,27.779,2019,141.023575385557,4831,moraine,0,2114.4785620971907,0.0,1,4,0.0,5261.0,-19.453783167690396,9.184409342908696,0
86.643,27.778,2019,62.28916437886101,5163,moraine,0,919.386960400893,0.0,1,2,0.0,4973.0,-13.088505007606525,0.6515062012134465,0
86.835,27.997,2019,63.577094173496214,5321,moraine,0,34906.92473270604,0.0,1,8,0.0,6255.0,-5.0143594346483935,6.228452871831567,0
86.804,27.975,2019,27.519375347503228,5183,ice,1,11633.607787035166,0.0,1,5,0.0,5534.0,-13.831239458758985,4.298425957576186,0
86.786,27.924,2019,55.46129444332926,4512,moraine,0,119.47327250028812,17.689628052231406,0,0,12.040954132618506,4726.0,-7.477489227526957,4.1305388549517374e-06,0
86.925,27.898,2019,117.13828547008912,5003,moraine,0,9189.381350783904,0.0,1,5,0.0,5251.0,-2.7189645023804587,2.126797145193348,0
86.913,27.894,2019,117.13828547008912,4986,other,0,9189.381350783904,0.0,1,5,0.0,5251.0,2.5235795083633548,2.126797145193348,0
86.937,27.857,2019,98.27264297393914,5473,moraine,0,11965.358132818974,0.0,1,12,0.0,6270.0,-27.624079952126227,9.809193525672,0
86.928,27.85,2019,51.68798323241578,5411,moraine,0,122.89649836559428,0.0,1,2,0.0,5543.0,-9.539586422288592,0.4922615793693424,0
86.935,27.837,2019,51.68798323241578,5209,moraine,0,122.89649836559428,0.0,1,2,0.0,5543.0,0.5716663660001572,0.4922615793693424,0
86.917,27.832,2019,51.68798323241578,5360,moraine,0,122.89649836559428,0.0,1,2,0.0,5543.0,0.5716663660001572,0.4922615793693424,0
86.974,27.805,2019,338.9128991750809,5516,moraine,0,7021.020462541824,0.0,1,12,0.0,7091.0,-50.37879591938768,30.793202527000837,0
86.966,27.799,2019,417.1738321889134,5396,moraine,0,14175.650000652187,0.0,1,20,0.0,7091.0,-47.02850629434505,39.16794785496153,0
86.911,27.794,2019,27.40801144311892,5274,moraine,0,5779.5046062440715,0.0,1,4,0.0,5501.0,-9.231317097649931,1.8750900146807992,0
86.838,27.793,2019,60.92252017474502,5351,moraine,0,4744.19416693167,0.0,1,6,0.0,5671.0,-22.743291682002035,5.93948910395845,0
86.957,27.783,2019,348.0584277885861,5198,moraine,0,7989.715204390542,0.0,1,18,0.0,7091.0,-37.925229158241585,25.344866974761267,0
86.871,27.766,2019,36.554809763463794,4931,ice,1,216.9500831485326,0.0,1,4,0.0,5530.0,-8.023685207371162,4.227895701325821,0
86.958,27.755,2019,88.13172509802082,4927,moraine,0,4214.91592100489,0.0,1,5,0.0,5693.0,-19.23127473764739,1.2719561640231576,0
86.91,27.719,2019,15.3422512022831,4989,moraine,0,704.2320617380435,0.0,1,1,0.0,5347.0,-0.5718831928885265,0.4133643851005263,0
86.792,27.696,2019,12.324056438714068,4951,moraine,0,125.58714834630575,0.0,1,1,0.0,5102.0,-11.1938417036149,0.4134516407013492,0
86.858,27.687,2019,47.797288508319134,4764,moraine,0,2367.039218110812,0.0,1,14,0.0,5616.0,-7.014155740749443,3.4843807794422945,0
86.853,27.681,2019,47.797288508319134,4694,other,0,2367.039218110812,0.0,1,14,0.0,5616.0,-7.014155740749443,3.4843807794422945,0
87.247,27.959,2019,8.011071483037343,4457,other,0,4824.965330402346,0.1007898720280953,0,0,2778.0569055782667,4742.0,-0.0317275392996275,1.411869730072727,0
87.188,27.906,2019,166.30441034422657,4490,other,0,338.98174195242893,0.0,1,5,0.0,4961.0,-0.3491450060898159,28.404257485032367,0
87.081,27.844,2019,40.89208508301818,4847,moraine,0,6468.295960702985,0.0,1,1,0.0,5916.0,-1.6194485129873173,1.1752035858880645,0
87.095,27.829,2019,52.092901290990675,5225,moraine,0,1871.399916848793,0.0,1,9,0.0,5841.0,-3.144606916764873,3.415366827481785,0
87.092,27.798,2019,346.4699364765774,4543,moraine,0,9550.514371176529,0.0,1,27,0.0,6389.0,-66.49094378236677,55.13849126236797,0
87.206,27.691,2019,0.5566012060660405,4088,other,0,,,0,0,,,-1.272018358310912,0.0795142693188592,0
87.345,27.983,2019,22.60373870846712,3728,other,0,41.14703663862558,0.4329837497325061,0,0,817.5826465050902,4802.0,0.5081534872142107,4.346314214482655,0
87.349,27.948,2019,20.620996279091248,3991,other,0,41.14703663862558,0.3975133295566793,0,0,817.5826465050902,4802.0,2.1255548743051653,4.060750418289844,0
87.293,27.932,2019,26.25998592701575,4373,other,0,4.152643709160109,0.3447273065442305,0,0,1166.139126110745,5106.0,1.7770960323847895,5.029852060978776,0
87.306,27.918,2019,26.25998592701575,4416,other,0,4.152643709160109,0.3447273065442305,0,0,1166.139126110745,5106.0,1.7770960323847895,5.029852060978776,0
87.341,27.837,2019,8.973036919981585,4243,other,0,,,0,0,,,-0.0635277780416043,1.7469620925850582,0
87.522,27.997,2019,7.849675396772686,4720,other,0,,,0,0,,,0.2220133926050401,1.5382175963115845,0
87.583,27.986,2019,9.11924486035479,4826,other,0,7.3288444213262975,0.1241764682787788,0,0,1989.104726714241,5075.0,-2.7903678680621233,1.2846677286033563,0
87.557,27.979,2019,9.11924486035479,4767,other,0,7.3288444213262975,0.1241764682787788,0,0,1989.104726714241,5075.0,0.0,1.2846677286033563,0
87.699,27.9,2019,24.52241926439356,5226,moraine,0,698.67770238327,0.0,1,4,0.0,5625.0,-5.222006974970238,3.1427113286020383,0
87.737,27.864,2019,122.79879166734804,5337,other,0,4557.878797368752,0.0,1,18,0.0,6126.0,-3.397433287224581,16.161631274141545,0
87.749,27.816,2019,15.16968576226484,4903,moraine,0,1601.4781705836233,0.0,1,2,0.0,5539.0,-0.3335790828229143,-0.3018129957969968,0
87.694,27.681,2019,10.178685808233654,4633,other,0,9.043024244521352,0.7690066693388693,0,0,472.0375186239653,4997.0,0.0636153234500994,0.3339872817691002,0
87.517,27.681,2019,7.077391858805178,4472,other,0,7.219977195821295,0.149125163820916,0,0,3285.8304222112347,4945.0,0.3181987580939692,1.3677589372807764,0
87.703,27.651,2019,9.624662828200693,4460,other,0,9.043024244521352,0.2133053788993353,0,0,2517.5173864388344,4997.0,-0.1113590107716525,1.686338461862572,0
87.573,27.645,2019,3.5000943918838248,3860,other,0,29.065818877034943,0.2580965082688305,0,0,4176.732212421745,4941.0,-0.7159235702826756,0.6841093027224507,0
87.633,27.639,2019,12.250977870456945,4289,other,0,31.927717769770716,0.38282296626497,0,0,1744.9318846185558,4955.0,0.2863909747492371,1.6071232871811525,0
87.696,27.63,2019,9.624662828200693,4179,other,0,9.043024244521352,0.2133053788993353,0,0,2517.5173864388344,4997.0,-0.1113590107716525,1.813573775034905,0
87.706,27.629,2019,9.624662828200693,4319,other,0,9.043024244521352,0.2133053788993353,0,0,2517.5173864388344,4997.0,-0.1113590107716525,1.813573775034905,0
87.712,27.62,2019,8.831067066488202,4454,other,0,5.297809721582489,0.1358819504316451,0,0,4982.265840675888,4995.0,0.2546006081943382,1.686658050088111,0
87.543,27.617,2019,3.1826884966557465,4471,other,0,,,0,0,,,0.0477401924575575,0.6047059363923749,0
87.884,27.969,2019,16.81387793459429,5597,moraine,0,96.7542622401074,0.8724426600927666,0,0,200.586248248558,5772.0,-2.157982989409208,-0.126897134224621,0
87.814,27.964,2019,52.35157421187808,5249,moraine,0,4720.655769779509,0.0,1,7,0.0,5750.0,-11.05717962980052,3.6334435628100223,0
87.908,27.952,2019,77.81744588652622,5165,moraine,0,2638.5545290090095,0.0,1,4,0.0,5512.0,-0.5711426542376075,0.1745225437038641,0
87.93,27.95,2019,79.40410699317337,5106,moraine,0,2638.5545290090095,0.0,1,4,0.0,5512.0,-0.7456763142054598,0.2697230139298113,0
88.002,27.928,2019,106.47484506032968,5348,moraine,0,2089.7691732930725,0.0,1,2,0.0,5653.0,0.1110594784422858,0.745788420221578,0
87.771,27.926,2019,99.17787921694097,4913,moraine,0,4142.908481296223,0.0,1,4,0.0,5377.0,0.238044450767785,1.4599325879230036,0
87.805,27.881,2019,36.750567102196925,4690,moraine,0,682.900122249528,0.0,1,3,0.0,5202.0,-0.0952463643675997,0.1905042038212883,0
87.866,27.869,2019,68.34940333911919,4910,moraine,0,1786.949674021879,0.0,1,2,0.0,5532.0,-0.0952593182339029,0.0317513489955445,0
87.831,27.849,2019,32.394706137824585,4437,other,0,35.139764029572895,0.785596810583665,0,0,798.1193298559418,5064.0,-0.0476387970071229,0.0476396959326947,0
87.974,27.793,2019,20.49527927326715,5183,moraine,0,679.7162897831208,0.0,1,3,0.0,5714.0,-0.0794395522672189,2.812141630943161,0
87.934,27.79,2019,12.233957104553069,4938,moraine,0,874.2884474296503,0.0,1,1,0.0,5270.0,-10.375659307785323,0.0158881039693685,0
87.777,27.757,2019,20.34321337563598,4708,other,0,23.803195378538195,0.512210227395568,0,0,589.6016593334683,5008.0,0.0158945384346523,3.130793463271825,0
87.782,27.745,2019,20.34321337563598,4775,other,0,23.803195378538195,0.512210227395568,0,0,589.6016593334683,5008.0,0.0158945384346523,3.130793463271825,0
87.778,27.738,2019,20.34321337563598,4705,other,0,23.803195378538195,0.512210227395568,0,0,589.6016593334683,5008.0,0.0158945384346523,3.130793463271825,0
